"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"86001",2,1,2,1,19868,1,1,1,NA,0
"86865",2,1,1,5,20287,1,1,1,NA,0
"86865",2,1,1,2,20441,1,1,1,NA,0
"86865",1,1,1,4,21104,1,1,1,NA,0
"86865",2,1,1,3,21152,1,1,1,NA,0
"86865",2,1,2,2,21209,1,1,1,NA,0
"86865",2,1,1,5,21235,1,1,1,NA,0
"86865",3,1,2,1,21300,1,1,1,NA,0
"86865",1,1,1,4,21320,1,1,1,NA,0
"86865",1,1,1,3,21372,1,1,1,NA,0
"86865",3,1,1,1,21377,1,1,1,NA,0
"86865",1,1,1,2,21697,1,1,1,NA,0
"86865",3,1,1,2,21753,1,1,1,NA,0
"86865",3,1,1,3,21838,1,1,1,NA,0
"86865",3,1,1,1,21967,1,1,1,NA,0
"86865",3,1,1,2,22072,1,1,1,NA,0
"86865",2,1,1,5,22124,1,1,1,NA,0
"86865",1,1,1,4,22182,1,1,1,NA,0
"86865",1,1,1,1,22196,1,1,1,NA,0
"86865",1,1,1,1,22203,1,1,1,NA,0
"86865",2,1,1,1,22385,1,1,1,NA,0
"86865",1,1,1,4,22393,1,1,1,NA,0
"86865",1,1,1,4,22438,1,1,1,NA,0
"86865",1,1,1,4,22501,1,1,1,NA,0
"86865",2,1,1,5,22539,1,1,1,NA,0
"86865",1,1,1,4,22569,1,1,1,NA,0
"86865",1,1,1,3,22698,1,1,1,NA,0
"86865",1,1,1,3,22716,1,1,1,NA,0
"86865",1,1,2,2,22783,1,1,1,NA,0
"86865",1,1,1,3,22801,1,1,1,NA,0
"86865",1,1,1,3,22839,1,1,1,NA,0
"86865",1,1,1,2,22901,1,1,1,NA,0
"86865",1,1,1,4,23271,1,1,1,NA,0
"86865",2,1,1,5,23333,1,1,1,NA,0
"86865",1,1,1,3,23386,1,1,1,NA,0
"86865",2,1,1,4,23431,1,1,1,NA,0
"86865",2,1,1,3,23488,1,1,1,NA,0
"86865",2,1,2,4,23494,1,1,1,NA,0
"86865",1,1,1,3,23550,1,1,1,NA,0
"86865",3,1,1,2,23591,1,1,1,NA,0
"86865",1,1,1,3,23596,1,1,1,NA,0
"86865",2,1,1,4,23688,1,1,1,NA,0
"86865",1,1,1,3,23761,1,1,1,NA,0
"86865",2,1,1,3,23783,1,1,1,NA,0
"86865",1,1,1,2,23801,1,1,1,NA,0
"86320",1,1,1,1,23814,1,1,1,NA,0
"86865",1,1,1,3,23818,1,1,1,NA,0
"86320",1,1,1,1,23844,1,1,1,NA,0
"86865",1,1,1,3,23847,1,1,1,NA,0
"86320",1,1,1,5,24009,1,1,1,NA,0
"86320",1,1,1,6,24052,1,1,1,NA,0
"86865",1,1,1,2,24084,1,1,1,NA,0
"86865",2,1,1,7,24125,1,1,1,NA,0
"86320",1,1,1,2,24154,1,1,1,NA,0
"86865",2,1,1,3,24179,1,1,1,NA,0
"86320",1,1,1,2,24209,1,1,1,NA,0
"86320",1,1,1,5,24294,1,1,1,NA,0
"86320",1,1,1,2,24974,1,1,1,NA,0
"86320",1,1,1,1,25014,1,1,1,NA,0
"86320",1,1,1,3,25097,1,1,1,NA,0
"86320",1,1,1,2,25171,1,1,1,NA,0
"86320",1,1,1,3,25203,1,1,1,NA,0
"86320",1,1,1,1,25307,1,1,1,NA,0
"86320",1,1,1,1,25319,1,1,1,NA,0
"86320",1,1,1,8,25332,1,1,1,NA,0
"86320",1,1,1,4,25338,1,1,1,NA,0
"86320",1,1,1,4,25439,1,1,1,NA,0
"86320",1,1,1,2,25444,1,1,1,NA,0
"86320",1,1,1,3,25513,1,1,1,NA,0
"86320",1,1,1,3,25521,1,1,1,NA,0
"86320",1,1,1,4,25552,1,1,1,NA,0
"86320",1,1,1,2,25568,1,1,1,NA,0
"86320",1,1,1,3,25591,1,1,1,NA,0
"86320",1,1,1,3,25631,1,1,1,NA,0
"86320",2,1,1,1,25647,1,1,1,NA,0
"86320",1,1,1,6,25665,1,1,1,NA,0
"86320",2,1,1,2,25684,1,1,1,NA,0
"86320",1,1,1,3,25690,1,1,1,NA,0
"86320",1,1,1,2,25715,1,1,1,NA,0
"86320",1,1,1,3,25758,1,1,1,NA,0
"86320",1,1,1,5,25801,1,1,1,NA,0
"86320",1,1,2,3,25811,1,1,1,NA,0
"86320",1,1,1,3,26104,1,1,1,NA,0
"86320",1,1,1,3,26150,1,1,1,NA,0
"86320",1,1,1,5,26212,1,1,1,NA,0
"86320",1,1,1,4,26240,1,1,1,NA,0
"86320",2,1,1,3,26251,1,1,1,NA,0
"86320",2,1,2,3,26285,1,1,1,NA,0
"86320",1,1,2,7,26322,1,1,1,NA,0
"86320",1,1,1,4,26375,1,1,1,NA,0
"86320",1,1,1,3,26418,1,1,1,NA,0
"86320",1,1,2,3,26481,1,1,1,NA,0
"86320",1,1,1,1,26490,1,1,1,NA,0
"86320",1,1,2,3,26552,1,1,1,NA,0
"86320",1,1,1,4,26554,1,1,1,NA,0
"86320",1,1,1,4,26578,1,1,1,NA,0
"86320",1,1,2,2,26931,1,1,1,NA,0
"86320",1,1,1,6,27035,1,1,1,NA,0
"86320",1,1,1,5,27050,1,1,1,NA,0
"86320",1,1,1,1,27119,1,1,1,NA,0
"86320",1,1,1,1,27146,1,1,1,NA,0
"86320",1,1,1,4,27173,1,1,1,NA,0
"86320",1,1,1,2,27224,1,1,1,NA,0
"86320",1,1,1,2,27231,1,1,1,NA,0
"86320",1,1,1,5,27263,1,1,1,NA,0
"86320",1,1,1,1,28135,1,1,1,NA,0
"86320",1,1,1,4,28143,1,1,1,NA,0
"86320",1,1,1,10,28191,1,1,1,NA,0
"86320",1,1,1,2,28217,1,1,1,NA,0
"86320",1,1,1,7,28230,1,1,1,NA,0
"86320",1,1,1,4,28260,1,1,1,NA,0
"86320",2,1,1,1,28280,1,1,1,NA,0
"86320",1,1,1,3,28300,1,1,1,NA,0
"86320",1,1,1,1,28324,1,1,1,NA,0
"86320",1,1,1,2,28349,1,1,1,NA,0
"86320",1,1,1,3,28375,1,1,1,NA,0
"86320",1,1,1,3,28423,1,1,1,NA,0
"86320",2,1,1,1,28436,1,1,1,NA,0
"86320",3,1,1,1,28506,1,1,1,NA,0
"86320",1,1,1,4,28543,1,1,1,NA,0
"86320",1,1,1,4,28552,1,1,1,NA,0
"86320",1,1,1,2,28677,1,1,1,NA,0
"86320",1,1,1,3,28710,1,1,1,NA,0
"86320",1,1,1,2,28749,1,1,1,NA,0
"86320",1,1,1,4,28784,1,1,1,NA,0
"86320",1,1,1,2,29158,1,1,1,NA,0
"86320",1,1,1,1,29212,1,1,1,NA,0
"86320",1,1,1,2,29265,1,1,1,NA,0
"86320",1,1,1,4,29286,1,1,1,NA,0
"86320",1,1,1,4,29308,1,1,1,NA,0
"86320",1,1,1,1,29353,1,1,1,NA,0
"86320",1,1,1,2,29380,1,1,1,NA,0
"86320",1,1,1,4,29407,1,1,1,NA,0
"86320",1,1,1,2,29410,1,1,1,NA,0
"86320",1,1,1,4,29444,1,1,1,NA,0
"86320",1,1,1,4,29465,1,1,1,NA,0
"86320",1,1,1,4,29549,1,1,1,NA,0
"86320",1,1,1,6,29551,1,1,1,NA,0
"86320",1,1,1,3,29582,1,1,1,NA,0
"86320",1,1,1,3,29607,1,1,1,NA,0
"86320",1,1,1,2,29610,1,1,1,NA,0
"86320",1,1,1,5,29628,1,1,1,NA,0
"86320",1,1,1,6,29652,1,1,1,NA,0
"86320",1,1,1,4,29660,1,1,1,NA,0
"86320",1,1,1,4,29861,1,1,1,NA,0
"86320",1,1,1,5,29889,1,1,1,NA,0
"86320",1,1,1,2,29960,1,1,1,NA,0
"86320",1,1,1,3,29985,1,1,1,NA,0
"86320",1,1,1,2,30003,1,1,1,NA,0
"86320",1,1,2,4,30063,1,1,1,NA,0
"86320",1,1,1,5,30064,1,1,1,NA,0
"86320",1,1,1,4,30148,1,1,1,NA,0
"86320",1,1,1,2,30202,1,1,1,NA,0
"86320",1,1,1,5,30224,1,1,1,NA,0
"86320",1,1,1,4,30246,1,1,1,NA,0
"86320",1,1,1,2,30293,1,1,1,NA,0
"86320",1,1,2,5,30300,1,1,1,NA,0
"86320",1,1,2,3,30317,1,1,1,NA,0
"86320",1,1,1,8,30351,1,1,1,NA,0
"86320",1,1,1,4,30599,1,1,1,NA,0
"86320",1,1,1,3,30643,1,1,1,NA,0
"86320",1,1,1,5,30675,1,1,1,NA,0
"86320",1,1,2,3,30701,1,1,1,NA,0
"86320",1,1,1,2,30756,1,1,1,NA,0
"86320",1,1,1,3,30793,1,1,1,NA,0
"86320",1,1,1,3,30823,1,1,1,NA,0
"86320",1,1,2,2,30843,1,1,1,NA,0
"86320",1,1,1,3,30848,1,1,1,NA,0
"86320",1,1,1,5,30885,1,1,1,NA,0
"86320",1,1,1,2,30891,1,1,1,NA,0
"86320",1,1,1,3,30933,1,1,1,NA,0
"86320",2,1,2,3,30936,1,1,1,NA,0
"86320",1,1,1,1,30954,1,1,1,NA,0
"86320",1,1,2,3,30969,1,1,1,NA,0
"86320",1,1,3,5,31176,1,1,1,NA,0
"86320",1,1,1,4,31222,1,1,1,NA,0
"86320",1,1,3,3,31299,1,1,1,NA,0
"86320",1,1,3,1,31339,1,1,1,NA,0
"86320",1,1,2,2,31440,1,1,1,NA,0
"86320",1,1,1,3,31538,1,1,1,NA,0
"86320",1,1,1,6,31569,1,1,1,NA,0
"86320",1,1,3,2,31643,1,1,1,NA,0
"86320",1,1,1,4,31738,1,1,1,NA,0
"86320",1,1,1,3,31779,1,1,1,NA,0
"86320",1,1,1,4,31825,1,1,1,NA,0
"86320",1,1,1,3,31863,1,1,1,NA,0
"86320",1,1,1,4,31875,1,1,1,NA,0
"86320",1,1,1,3,31930,1,1,1,NA,0
"86320",1,1,1,1,31946,1,1,1,NA,0
"86320",1,1,1,2,31984,1,1,1,NA,0
"86320",1,1,1,7,31990,1,1,1,NA,0
"86320",1,1,1,4,32030,1,1,1,NA,0
"86320",1,1,1,4,32067,1,1,1,NA,0
"86320",1,1,1,2,32093,1,1,1,NA,0
"86320",1,1,1,4,32120,1,1,1,NA,0
"86320",1,1,1,2,32145,1,1,1,NA,0
"86320",1,1,1,5,32174,1,1,1,NA,0
"86320",1,1,1,9,32181,1,1,1,NA,0
"86320",1,1,1,5,32214,1,1,1,NA,0
"86320",1,1,1,3,32397,1,1,1,NA,0
"86320",1,1,1,4,32660,1,1,1,NA,0
"86320",1,1,2,2,32872,1,1,1,NA,0
"86320",1,1,1,4,32878,1,1,1,NA,0
"86320",1,1,2,4,32883,1,1,1,NA,0
"86320",1,1,3,4,32928,1,1,1,NA,0
"86320",1,1,2,13,32932,1,1,1,NA,0
"86320",1,1,2,2,32985,1,1,1,NA,0
"86320",1,1,2,2,33004,1,1,1,NA,0
"86320",1,1,3,2,33019,1,1,1,NA,0
"86320",2,1,2,1,33026,1,1,1,NA,0
"86568",3,1,1,1,33833,1,1,1,NA,0
"86568",2,1,1,3,34044,1,1,1,NA,0
"86568",2,1,1,4,34319,1,1,1,NA,0
"86568",1,1,1,3,34321,1,1,1,NA,0
"86568",1,1,1,2,34325,1,1,1,NA,0
"86568",1,1,1,4,34468,1,1,1,NA,0
"86568",2,1,1,2,34575,1,1,1,NA,0
"86568",1,1,1,3,34667,1,1,1,NA,0
"86568",1,1,1,2,34694,1,1,1,NA,0
"86568",3,1,1,9,34729,1,1,1,NA,0
"86568",1,1,1,6,34732,1,1,1,NA,0
"86568",1,1,1,2,34774,1,1,1,NA,0
"86568",1,1,1,3,34802,1,1,1,NA,0
"86568",1,1,1,4,34828,1,1,1,NA,0
"86568",1,1,1,4,35000,1,1,1,NA,0
"86568",1,1,1,7,35018,1,1,1,NA,0
"86568",1,1,1,1,35040,1,1,1,NA,0
"86568",1,1,1,3,35058,1,1,1,NA,0
"86568",1,1,1,2,35084,1,1,1,NA,0
"86568",2,1,1,4,35109,1,1,1,NA,0
"86568",2,1,1,4,35136,1,1,1,NA,0
"86568",1,1,1,3,35156,1,1,1,NA,0
"86568",1,1,1,5,35167,1,1,1,NA,0
"86568",1,1,1,3,35190,1,1,1,NA,0
"86568",1,1,1,2,35225,1,1,1,NA,0
"86568",1,1,1,4,35226,1,1,1,NA,0
"86568",1,1,1,4,35250,1,1,1,NA,0
"86568",1,1,1,3,35291,1,1,1,NA,0
"86568",1,1,1,6,35292,1,1,1,NA,0
"86568",1,1,1,3,35305,1,1,1,NA,0
"86568",1,1,1,4,35330,1,1,1,NA,0
"86568",2,1,1,4,35344,1,1,1,NA,0
"86568",1,1,1,2,35358,1,1,1,NA,0
"86568",1,1,1,3,35363,1,1,1,NA,0
"86568",1,1,1,4,35370,1,1,1,NA,0
"86568",1,1,1,1,35376,1,1,1,NA,0
"86568",1,1,1,3,36109,1,1,1,NA,0
"86568",1,1,1,1,36626,1,1,1,NA,0
"86568",1,1,1,3,36776,1,1,1,NA,0
"86568",1,1,1,6,36794,1,1,1,NA,0
"86568",1,1,1,3,36816,1,1,1,NA,0
"86568",1,1,1,1,36823,1,1,1,NA,0
"86568",1,1,1,2,36831,1,1,1,NA,0
"86568",1,1,1,6,36833,1,1,1,NA,0
"86568",1,1,1,4,36839,1,1,1,NA,0
"86568",2,1,1,3,36846,1,1,1,NA,0
"86568",1,1,1,2,36942,1,1,1,NA,0
"86568",1,1,1,2,36944,1,1,1,NA,0
"86568",1,1,1,4,36948,1,1,1,NA,0
"86568",1,1,1,5,36951,1,1,1,NA,0
"86568",2,1,1,1,36955,1,1,1,NA,0
"86568",2,1,1,3,36996,1,1,1,NA,0
"86568",1,1,1,5,37019,1,1,1,NA,0
