"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC","grupo"
"08001",3,1,1,4,30185,1,1,1,NA,0,"08"
"08001",3,1,1,7,30240,1,1,1,NA,0,"08"
"08638",1,1,2,3,30247,1,1,1,NA,0,"08"
"08001",1,1,1,6,30345,1,1,1,NA,0,"08"
"08638",1,1,2,4,30348,1,1,1,NA,0,"08"
"08638",1,1,2,5,30373,1,1,1,NA,0,"08"
"08001",2,1,1,6,30386,1,1,1,NA,0,"08"
"08638",1,1,2,8,30396,1,1,1,NA,0,"08"
"08001",2,1,1,6,30420,1,1,1,NA,0,"08"
"08001",2,1,2,5,30457,1,1,1,NA,0,"08"
"08638",1,1,2,8,30486,1,1,1,NA,0,"08"
"08001",2,1,1,4,30487,1,1,1,NA,0,"08"
"08001",2,1,2,2,30489,1,1,1,NA,0,"08"
"08001",2,1,1,4,30515,1,1,1,NA,0,"08"
"08001",2,1,2,5,30518,1,1,1,NA,0,"08"
"08001",1,1,1,4,30536,1,1,1,NA,0,"08"
"08638",1,1,2,4,30540,1,1,1,NA,0,"08"
"08001",2,1,2,4,30556,1,1,1,NA,0,"08"
"08001",1,1,1,6,30570,1,1,1,NA,0,"08"
"08001",1,1,2,4,30613,1,1,1,NA,0,"08"
"08001",3,1,1,4,30641,1,1,1,NA,0,"08"
"08001",1,1,3,4,30673,1,1,1,NA,0,"08"
"08001",1,1,2,5,30690,1,1,1,NA,0,"08"
"08001",3,1,1,2,30730,1,1,1,NA,0,"08"
"08001",1,1,3,5,30753,1,1,1,NA,0,"08"
"08001",1,1,2,4,30782,1,1,1,NA,0,"08"
"08001",1,1,2,5,30817,1,1,1,NA,0,"08"
"08001",2,1,2,5,30864,1,1,1,NA,0,"08"
"08001",1,1,3,4,30868,1,1,1,NA,0,"08"
"08001",1,1,2,4,30874,1,1,1,NA,0,"08"
"08001",2,1,2,3,30908,1,1,1,NA,0,"08"
"08001",2,1,3,4,30917,1,1,1,NA,0,"08"
"08001",2,1,2,3,30935,1,1,1,NA,0,"08"
"08001",1,1,3,4,30948,1,1,1,NA,0,"08"
"08001",2,1,2,4,30964,1,1,1,NA,0,"08"
"08001",2,1,2,1,30967,1,1,1,NA,0,"08"
"08001",2,1,3,6,30968,1,1,1,NA,0,"08"
"08001",2,1,3,4,31257,1,1,1,NA,0,"08"
"08001",2,1,4,1,31315,1,1,1,NA,0,"08"
"08001",2,1,3,3,31334,1,1,1,NA,0,"08"
"08001",2,1,4,3,31340,1,1,1,NA,0,"08"
"08001",1,1,3,6,31450,1,1,1,NA,0,"08"
"08001",1,1,4,3,31496,1,1,1,NA,0,"08"
"08001",2,1,3,6,31527,1,1,1,NA,0,"08"
"08001",1,1,4,4,31532,1,1,1,NA,0,"08"
"08001",2,1,4,4,31550,1,1,1,NA,0,"08"
"08001",1,1,4,5,31561,1,1,1,NA,0,"08"
"08001",1,1,4,3,31570,1,1,1,NA,0,"08"
"08001",2,1,3,1,31696,1,1,1,NA,0,"08"
"08758",1,1,2,5,31934,1,1,1,NA,0,"08"
"08758",1,1,1,5,31950,1,1,1,NA,0,"08"
"08758",2,1,1,5,32019,1,1,1,NA,0,"08"
"08758",1,1,1,3,32076,1,1,1,NA,0,"08"
"08758",2,1,1,5,32083,1,1,1,NA,0,"08"
"08758",1,1,2,3,32085,1,1,1,NA,0,"08"
"08001",1,1,5,3,32115,1,1,1,NA,0,"08"
"08758",1,1,1,6,32119,1,1,1,NA,0,"08"
"08758",2,1,1,4,32121,1,1,1,NA,0,"08"
"08001",1,1,5,4,32137,1,1,1,NA,0,"08"
"08758",2,1,2,2,32148,1,1,1,NA,0,"08"
"08758",2,1,1,3,32156,1,1,1,NA,0,"08"
"08758",2,1,1,4,32190,1,1,1,NA,0,"08"
"08758",2,1,1,4,32211,1,1,1,NA,0,"08"
"08758",1,1,1,4,32224,1,1,1,NA,0,"08"
"08758",1,1,2,3,32237,1,1,1,NA,0,"08"
"08758",2,1,1,4,32255,1,1,1,NA,0,"08"
"08758",1,1,1,2,32258,1,1,1,NA,0,"08"
"08001",2,1,5,5,32283,1,1,1,NA,0,"08"
"08758",1,1,1,4,32306,1,1,1,NA,0,"08"
"08001",2,1,5,3,32313,1,1,1,NA,0,"08"
"08758",1,1,2,3,32316,1,1,1,NA,0,"08"
"08758",1,1,1,6,32317,1,1,1,NA,0,"08"
"08001",1,1,5,2,32323,1,1,1,NA,0,"08"
"08001",2,1,5,3,32369,1,1,1,NA,0,"08"
"08758",1,1,2,4,32379,1,1,1,NA,0,"08"
"08001",2,1,5,5,32382,1,1,1,NA,0,"08"
"08001",1,1,5,2,32383,1,1,1,NA,0,"08"
"08758",1,1,1,3,32388,1,1,1,NA,0,"08"
"08001",2,1,5,1,32416,1,1,1,NA,0,"08"
"08001",1,1,5,5,32425,1,1,1,NA,0,"08"
"08758",1,1,2,8,32434,1,1,1,NA,0,"08"
"08758",2,1,1,8,32453,1,1,1,NA,0,"08"
"08758",1,1,2,3,32521,1,1,1,NA,0,"08"
"08758",1,1,1,6,32538,1,1,1,NA,0,"08"
"08758",2,1,2,3,32554,1,1,1,NA,0,"08"
"08758",1,1,1,6,32559,1,1,1,NA,0,"08"
"08758",1,1,2,2,32595,1,1,1,NA,0,"08"
"08758",1,1,2,3,32614,1,1,1,NA,0,"08"
"08758",2,1,1,6,32630,1,1,1,NA,0,"08"
"08433",2,1,1,5,32989,1,1,1,NA,0,"08"
"08758",1,1,1,4,33055,1,1,1,NA,0,"08"
"08758",2,1,2,4,33063,1,1,1,NA,0,"08"
"08758",2,1,2,3,33071,1,1,1,NA,0,"08"
"08758",2,1,1,5,33094,1,1,1,NA,0,"08"
"08001",2,1,1,3,33126,1,1,1,NA,0,"08"
"08758",1,1,1,8,33131,1,1,1,NA,0,"08"
"08758",1,1,2,4,33150,1,1,1,NA,0,"08"
"08758",1,1,1,6,33176,1,1,1,NA,0,"08"
"08758",2,1,1,4,33238,1,1,1,NA,0,"08"
"08758",1,1,1,5,33277,1,1,1,NA,0,"08"
"08758",1,1,2,5,33278,1,1,1,NA,0,"08"
"08758",1,1,1,4,33312,1,1,1,NA,0,"08"
"08758",2,1,1,3,33371,1,1,1,NA,0,"08"
"08001",2,1,3,3,33411,1,1,1,NA,0,"08"
"08758",1,1,1,5,33444,1,1,1,NA,0,"08"
"08001",2,1,2,5,33489,1,1,1,NA,0,"08"
"08758",1,1,2,3,33548,1,1,1,NA,0,"08"
"08001",2,1,2,6,33573,1,1,1,NA,0,"08"
"08758",1,1,2,4,33591,1,1,1,NA,0,"08"
"08001",1,1,2,4,33605,1,1,1,NA,0,"08"
"08758",1,1,2,4,33624,1,1,1,NA,0,"08"
"08001",2,1,2,1,33636,1,1,1,NA,0,"08"
"08001",2,1,3,6,33637,1,1,1,NA,0,"08"
"08758",2,1,2,4,33644,1,1,1,NA,0,"08"
"08758",1,1,2,2,33680,1,1,1,NA,0,"08"
"08001",2,1,1,4,33734,1,1,1,NA,0,"08"
"08001",1,1,4,5,33741,1,1,1,NA,0,"08"
"08001",1,1,4,3,33769,1,1,1,NA,0,"08"
"08758",1,1,2,12,33773,1,1,1,NA,0,"08"
"08001",1,1,4,8,33782,1,1,1,NA,0,"08"
"08001",2,1,4,4,33827,1,1,1,NA,0,"08"
"08001",2,1,1,6,33830,1,1,1,NA,0,"08"
"08001",1,1,2,5,33848,1,1,1,NA,0,"08"
"08001",2,1,4,3,33857,1,1,1,NA,0,"08"
"08001",1,1,1,4,33878,1,1,1,NA,0,"08"
"08001",1,1,2,3,33887,1,1,1,NA,0,"08"
"08001",1,1,1,2,33907,1,1,1,NA,0,"08"
"08001",2,1,1,4,33959,1,1,1,NA,0,"08"
"08001",2,1,5,2,33963,1,1,1,NA,0,"08"
"08001",2,1,5,3,34001,1,1,1,NA,0,"08"
"08001",2,1,1,2,34015,1,1,1,NA,0,"08"
"08001",2,1,5,3,34042,1,1,1,NA,0,"08"
"08001",2,1,2,5,34067,1,1,1,NA,0,"08"
"08001",2,1,1,2,34075,1,1,1,NA,0,"08"
"08001",2,1,5,4,34095,1,1,1,NA,0,"08"
"08001",1,1,1,4,34104,1,1,1,NA,0,"08"
"08001",2,1,2,5,34113,1,1,1,NA,0,"08"
"08001",2,1,5,4,34126,1,1,1,NA,0,"08"
"08001",2,1,5,4,34145,1,1,1,NA,0,"08"
"08001",2,1,2,3,34146,1,1,1,NA,0,"08"
"08001",2,1,5,4,34172,1,1,1,NA,0,"08"
"08001",2,1,2,4,34188,1,1,1,NA,0,"08"
"08001",2,1,5,4,34218,1,1,1,NA,0,"08"
"08001",2,1,5,5,34231,1,1,1,NA,0,"08"
"08001",2,1,5,6,34248,1,1,1,NA,0,"08"
"08001",1,1,1,6,34344,1,1,1,NA,0,"08"
"08001",2,1,1,6,34351,1,1,1,NA,0,"08"
"08001",2,1,1,2,34379,1,1,1,NA,0,"08"
"08001",2,1,1,4,34440,1,1,1,NA,0,"08"
"08001",2,1,1,3,34454,1,1,1,NA,0,"08"
"08758",1,1,1,12,34505,1,1,1,NA,0,"08"
"08001",2,1,1,3,34513,1,1,1,NA,0,"08"
"08001",2,1,1,6,34519,1,1,1,NA,0,"08"
"08001",2,1,1,3,34574,1,1,1,NA,0,"08"
"08001",2,1,1,3,34578,1,1,1,NA,0,"08"
"08001",2,1,1,6,34629,1,1,1,NA,0,"08"
"08001",2,1,1,2,34631,1,1,1,NA,0,"08"
"08001",2,1,3,4,34638,1,1,1,NA,0,"08"
"08001",1,1,1,6,34649,1,1,1,NA,0,"08"
"08001",1,1,1,4,34698,1,1,1,NA,0,"08"
"08001",2,1,1,4,34712,1,1,1,NA,0,"08"
"08001",2,1,1,5,34717,1,1,1,NA,0,"08"
"08758",2,1,2,4,34747,1,1,1,NA,0,"08"
"08001",2,1,1,1,34767,1,1,1,NA,0,"08"
"08001",2,1,1,2,34783,1,1,1,NA,0,"08"
"08001",2,1,1,2,34816,1,1,1,NA,0,"08"
"08001",1,1,1,3,34848,1,1,1,NA,0,"08"
"08001",1,1,1,4,34880,1,1,1,NA,0,"08"
"08001",2,1,6,7,34894,1,1,1,NA,0,"08"
"08001",2,1,1,4,34915,1,1,1,NA,0,"08"
"08001",2,1,6,5,34919,1,1,1,NA,0,"08"
"08001",2,1,6,3,34933,1,1,1,NA,0,"08"
"08001",2,1,6,1,34946,1,1,1,NA,0,"08"
"08001",1,1,1,7,34948,1,1,1,NA,0,"08"
"08001",2,1,5,2,34981,1,1,1,NA,0,"08"
"08001",2,1,1,3,34999,1,1,1,NA,0,"08"
"08001",2,1,5,3,35012,1,1,1,NA,0,"08"
"08758",2,1,2,5,35033,1,1,1,NA,0,"08"
"08001",1,1,1,4,35038,1,1,1,NA,0,"08"
"08001",2,1,5,2,35063,1,1,1,NA,0,"08"
"08001",1,1,1,10,35074,1,1,1,NA,0,"08"
"08001",2,1,1,1,35085,1,1,1,NA,0,"08"
"08001",2,1,5,3,35096,1,1,1,NA,0,"08"
"08758",2,1,2,3,35117,1,1,1,NA,0,"08"
"08001",2,1,1,4,35129,1,1,1,NA,0,"08"
"08001",2,1,5,3,35157,1,1,1,NA,0,"08"
"08758",1,1,2,4,35179,1,1,1,NA,0,"08"
"08001",2,1,5,3,35191,1,1,1,NA,0,"08"
"08001",2,1,1,9,35202,1,1,1,NA,0,"08"
"08758",1,1,2,5,35211,1,1,1,NA,0,"08"
"08001",2,1,1,2,35227,1,1,1,NA,0,"08"
"08001",1,1,1,11,35234,1,1,1,NA,0,"08"
"08001",2,1,3,4,35237,1,1,1,NA,0,"08"
"08001",2,1,3,3,35240,1,1,1,NA,0,"08"
"08001",2,1,1,4,35246,1,1,1,NA,0,"08"
"08758",1,1,2,5,35249,1,1,1,NA,0,"08"
"08001",2,1,1,4,35254,1,1,1,NA,0,"08"
"08001",2,1,3,1,35262,1,1,1,NA,0,"08"
"08001",2,1,3,5,35268,1,1,1,NA,0,"08"
"08758",2,1,2,3,35276,1,1,1,NA,0,"08"
"08001",2,1,3,3,35281,1,1,1,NA,0,"08"
"08001",2,1,3,5,35289,1,1,1,NA,0,"08"
"08758",2,1,2,4,35302,1,1,1,NA,0,"08"
"08001",2,1,1,6,35313,1,1,1,NA,0,"08"
"08758",2,1,2,4,35323,1,1,1,NA,0,"08"
"08001",2,1,1,5,35342,1,1,1,NA,0,"08"
"08001",2,1,3,3,35360,1,1,1,NA,0,"08"
"08001",2,1,6,3,35929,1,1,1,NA,0,"08"
"08001",2,1,4,4,36313,1,1,1,NA,0,"08"
"08001",1,1,4,5,36330,1,1,1,NA,0,"08"
"08001",2,1,4,3,36356,1,1,1,NA,0,"08"
"08001",2,1,2,4,36359,1,1,1,NA,0,"08"
"08001",1,1,2,8,36376,1,1,1,NA,0,"08"
"08001",2,1,4,2,36392,1,1,1,NA,0,"08"
"08758",1,1,2,5,36393,1,1,1,NA,0,"08"
"08001",2,1,4,2,36410,1,1,1,NA,0,"08"
"08001",2,1,2,4,36422,1,1,1,NA,0,"08"
"08001",2,1,4,2,36441,1,1,1,NA,0,"08"
"08758",1,1,2,3,36461,1,1,1,NA,0,"08"
"08001",2,1,2,3,36463,1,1,1,NA,0,"08"
"08001",2,1,3,7,36470,1,1,1,NA,0,"08"
"08001",2,1,4,2,36496,1,1,1,NA,0,"08"
"08001",1,1,2,7,36505,1,1,1,NA,0,"08"
"08001",1,1,3,5,36529,1,1,1,NA,0,"08"
"08001",2,1,3,3,36546,1,1,1,NA,0,"08"
"08758",2,1,2,5,36559,1,1,1,NA,0,"08"
"08001",2,1,3,4,36561,1,1,1,NA,0,"08"
"08758",2,1,2,4,36568,1,1,1,NA,0,"08"
"08001",2,1,3,4,36582,1,1,1,NA,0,"08"
"08001",1,1,3,7,36602,1,1,1,NA,0,"08"
"08758",2,1,2,5,36609,1,1,1,NA,0,"08"
"08001",2,1,1,7,36615,1,1,1,NA,0,"08"
"08001",2,1,3,2,36647,1,1,1,NA,0,"08"
"08758",1,1,2,3,36659,1,1,1,NA,0,"08"
"08001",2,1,2,5,36672,1,1,1,NA,0,"08"
"08001",2,1,3,3,36674,1,1,1,NA,0,"08"
"08001",2,1,3,2,36692,1,1,1,NA,0,"08"
"08758",1,1,2,5,36695,1,1,1,NA,0,"08"
"08758",1,1,2,8,36702,1,1,1,NA,0,"08"
"08758",2,1,2,4,36721,1,1,1,NA,0,"08"
"08001",2,1,3,2,36722,1,1,1,NA,0,"08"
"08758",2,1,2,3,36746,1,1,1,NA,0,"08"
"08758",2,1,2,2,36748,1,1,1,NA,0,"08"
"08001",1,1,3,5,36754,1,1,1,NA,0,"08"
"08001",2,1,1,12,36991,1,1,1,NA,0,"08"
"08758",1,1,1,4,37008,1,1,1,NA,0,"08"
"08758",1,1,2,4,37032,1,1,1,NA,0,"08"
"08758",1,1,1,6,37057,1,1,1,NA,0,"08"
"08758",2,1,2,3,37063,1,1,1,NA,0,"08"
"08758",1,1,2,4,37118,1,1,1,NA,0,"08"
"08758",1,1,1,5,37161,1,1,1,NA,0,"08"
"08758",1,1,2,5,37184,1,1,1,NA,0,"08"
"08758",1,1,2,3,37222,1,1,1,NA,0,"08"
"08001",1,1,1,8,37223,1,1,1,NA,0,"08"
"08758",1,1,1,7,37239,1,1,1,NA,0,"08"
"08758",1,1,2,5,37270,1,1,1,NA,0,"08"
"08758",2,1,1,7,37322,1,1,1,NA,0,"08"
"08758",1,1,2,6,37324,1,1,1,NA,0,"08"
"08758",2,1,1,5,37382,1,1,1,NA,0,"08"
"08001",2,1,1,3,37424,1,1,1,NA,0,"08"
"08758",1,1,2,7,37454,1,1,1,NA,0,"08"
"08001",2,1,1,2,37478,1,1,1,NA,0,"08"
"08758",1,1,2,5,37531,1,1,1,NA,0,"08"
"08001",1,1,3,5,37751,1,1,1,NA,0,"08"
"08758",1,1,2,5,37762,1,1,1,NA,0,"08"
"08001",1,1,3,4,37785,1,1,1,NA,0,"08"
"08758",2,1,1,2,37793,1,1,1,NA,0,"08"
"08001",1,1,4,3,37833,1,1,1,NA,0,"08"
"08001",2,1,3,4,37862,1,1,1,NA,0,"08"
"08001",1,1,4,4,37865,1,1,1,NA,0,"08"
"08001",2,1,3,4,37905,1,1,1,NA,0,"08"
"08758",1,1,2,5,37920,1,1,1,NA,0,"08"
"08001",1,1,2,5,37931,1,1,1,NA,0,"08"
"08758",2,1,1,6,37941,1,1,1,NA,0,"08"
"08001",1,1,3,2,37945,1,1,1,NA,0,"08"
"08001",1,1,3,5,37972,1,1,1,NA,0,"08"
"08758",1,1,1,3,37980,1,1,1,NA,0,"08"
"08001",1,1,2,3,37994,1,1,1,NA,0,"08"
"08758",1,1,2,6,37996,1,1,1,NA,0,"08"
"08001",2,1,3,2,38020,1,1,1,NA,0,"08"
"08758",1,1,1,6,38040,1,1,1,NA,0,"08"
"08001",2,1,2,4,38048,1,1,1,NA,0,"08"
"08001",2,1,1,3,38068,1,1,1,NA,0,"08"
"08758",1,1,2,7,38071,1,1,1,NA,0,"08"
"08758",1,1,1,12,38130,1,1,1,NA,0,"08"
"08758",1,1,2,3,38184,1,1,1,NA,0,"08"
"08001",2,1,4,3,38266,1,1,1,NA,0,"08"
"08758",1,1,2,5,38287,1,1,1,NA,0,"08"
"08758",1,1,2,4,38360,1,1,1,NA,0,"08"
"08758",1,1,2,3,38452,1,1,1,NA,0,"08"
"08001",1,1,1,5,38453,1,1,1,NA,0,"08"
"08758",1,1,2,3,38494,1,1,1,NA,0,"08"
"08001",2,1,1,4,38497,1,1,1,NA,0,"08"
"08001",2,1,1,4,38810,1,1,1,NA,0,"08"
"08758",2,1,2,4,38816,1,1,1,NA,0,"08"
"08001",1,1,1,4,38831,1,1,1,NA,0,"08"
"08758",2,1,2,4,38838,1,1,1,NA,0,"08"
"08001",1,1,1,4,38853,1,1,1,NA,0,"08"
"08001",2,1,1,3,38888,1,1,1,NA,0,"08"
"08758",1,1,2,3,38900,1,1,1,NA,0,"08"
"08001",2,1,1,2,38928,1,1,1,NA,0,"08"
"08001",2,1,1,2,38970,1,1,1,NA,0,"08"
"08758",2,1,2,4,38973,1,1,1,NA,0,"08"
"08001",2,1,1,4,39040,1,1,1,NA,0,"08"
"08758",1,1,2,6,39048,1,1,1,NA,0,"08"
"08001",1,1,6,2,39054,1,1,1,NA,0,"08"
"08001",1,1,1,6,39070,1,1,1,NA,0,"08"
"08001",2,1,5,1,39071,1,1,1,NA,0,"08"
"08001",1,1,6,3,39090,1,1,1,NA,0,"08"
"08001",2,1,5,3,39100,1,1,1,NA,0,"08"
"08758",2,1,2,5,39101,1,1,1,NA,0,"08"
"08001",2,1,1,3,39103,1,1,1,NA,0,"08"
"08001",1,1,1,4,39105,1,1,1,NA,0,"08"
"08001",2,1,1,4,39118,1,1,1,NA,0,"08"
"08001",1,1,1,3,39129,1,1,1,NA,0,"08"
"08001",2,1,5,3,39131,1,1,1,NA,0,"08"
"08001",1,1,6,4,39135,1,1,1,NA,0,"08"
"08001",1,1,1,1,39150,1,1,1,NA,0,"08"
"08001",1,1,1,4,39168,1,1,1,NA,0,"08"
"08001",1,1,6,3,39183,1,1,1,NA,0,"08"
"08001",2,1,1,6,39186,1,1,1,NA,0,"08"
"08758",2,1,2,2,39202,1,1,1,NA,0,"08"
"08001",1,1,1,5,39209,1,1,1,NA,0,"08"
"08001",1,1,1,4,39223,1,1,1,NA,0,"08"
"08001",1,1,6,3,39247,1,1,1,NA,0,"08"
"08001",1,1,1,2,39253,1,1,1,NA,0,"08"
"08001",2,1,6,3,39254,1,1,1,NA,0,"08"
"08758",2,1,2,4,39257,1,1,1,NA,0,"08"
"08001",2,1,1,4,39261,1,1,1,NA,0,"08"
"08001",2,1,1,4,39280,1,1,1,NA,0,"08"
"08758",2,1,2,3,39290,1,1,1,NA,0,"08"
"08001",1,1,6,2,39292,1,1,1,NA,0,"08"
"08001",1,1,1,5,39301,1,1,1,NA,0,"08"
"08758",2,1,2,5,39305,1,1,1,NA,0,"08"
"08001",2,1,1,4,39310,1,1,1,NA,0,"08"
"08001",2,1,1,5,39405,1,1,1,NA,0,"08"
"08001",2,1,1,5,39421,1,1,1,NA,0,"08"
"08758",1,1,1,5,39439,1,1,1,NA,0,"08"
"08001",2,1,1,1,39476,1,1,1,NA,0,"08"
"08001",2,1,1,3,39477,1,1,1,NA,0,"08"
"08758",1,1,1,5,39483,1,1,1,NA,0,"08"
"08001",1,1,1,3,39493,1,1,1,NA,0,"08"
"08001",2,1,1,2,39509,1,1,1,NA,0,"08"
"08001",1,1,3,11,39523,1,1,1,NA,0,"08"
"08001",1,1,1,3,39527,1,1,1,NA,0,"08"
"08001",2,1,1,3,39530,1,1,1,NA,0,"08"
"08001",2,1,1,5,39548,1,1,1,NA,0,"08"
"08758",1,1,2,3,39557,1,1,1,NA,0,"08"
"08001",1,1,1,6,39560,1,1,1,NA,0,"08"
"08001",1,1,3,3,39564,1,1,1,NA,0,"08"
"08758",1,1,1,4,39567,1,1,1,NA,0,"08"
"08001",1,1,1,5,39587,1,1,1,NA,0,"08"
"08001",2,1,3,2,39588,1,1,1,NA,0,"08"
"08001",1,1,1,5,39591,1,1,1,NA,0,"08"
"08758",1,1,2,3,39594,1,1,1,NA,0,"08"
"08758",1,1,1,7,39603,1,1,1,NA,0,"08"
"08001",1,1,3,3,39609,1,1,1,NA,0,"08"
"08001",2,1,1,8,39610,1,1,1,NA,0,"08"
"08001",2,1,1,3,39615,1,1,1,NA,0,"08"
"08758",2,1,2,8,39622,1,1,1,NA,0,"08"
"08001",2,1,3,3,39638,1,1,1,NA,0,"08"
"08001",1,1,1,5,39644,1,1,1,NA,0,"08"
"08758",2,1,1,2,39651,1,1,1,NA,0,"08"
"08001",1,1,1,3,39652,1,1,1,NA,0,"08"
"08758",1,1,1,1,39673,1,1,1,NA,0,"08"
"08001",2,1,3,4,39676,1,1,1,NA,0,"08"
"08001",2,1,1,4,39678,1,1,1,NA,0,"08"
"08758",1,1,2,5,39698,1,1,1,NA,0,"08"
"08001",2,1,1,4,39712,1,1,1,NA,0,"08"
"08758",1,1,1,5,39715,1,1,1,NA,0,"08"
"08758",1,1,1,4,39724,1,1,1,NA,0,"08"
"08758",1,1,1,11,39735,1,1,1,NA,0,"08"
"08758",1,1,1,12,39741,1,1,1,NA,0,"08"
"08001",2,1,3,5,39751,1,1,1,NA,0,"08"
"08001",2,1,1,4,39754,1,1,1,NA,0,"08"
"08758",1,1,2,3,39755,1,1,1,NA,0,"08"
"08001",2,1,4,5,39772,1,1,1,NA,0,"08"
"08001",1,1,4,3,39790,1,1,1,NA,0,"08"
"08001",1,1,3,2,39797,1,1,1,NA,0,"08"
"08001",2,1,1,5,39810,1,1,1,NA,0,"08"
"08001",2,1,4,2,39817,1,1,1,NA,0,"08"
"08001",1,1,3,6,39819,1,1,1,NA,0,"08"
"08001",2,1,1,6,39833,1,1,1,NA,0,"08"
"08001",2,1,1,7,39861,1,1,1,NA,0,"08"
"08001",2,1,3,5,39872,1,1,1,NA,0,"08"
"08001",2,1,3,3,39879,1,1,1,NA,0,"08"
"08001",2,1,3,2,39995,1,1,1,NA,0,"08"
"08001",2,1,1,6,40122,1,1,1,NA,0,"08"
"08001",1,1,1,3,40190,1,1,1,NA,0,"08"
"08001",2,1,1,3,40270,1,1,1,NA,0,"08"
"08001",2,1,4,1,40281,1,1,1,NA,0,"08"
"08001",1,1,1,4,40306,1,1,1,NA,0,"08"
"08001",2,1,1,4,40323,1,1,1,NA,0,"08"
"08001",2,1,4,4,40327,1,1,1,NA,0,"08"
"08001",2,1,1,9,40337,1,1,1,NA,0,"08"
"08001",2,1,4,2,40363,1,1,1,NA,0,"08"
"08001",1,1,3,3,40387,1,1,1,NA,0,"08"
"08001",2,1,4,2,40399,1,1,1,NA,0,"08"
"08001",2,1,1,6,40407,1,1,1,NA,0,"08"
"08758",1,1,2,4,40425,1,1,1,NA,0,"08"
"08001",1,1,3,4,40457,1,1,1,NA,0,"08"
"08001",1,1,1,12,40472,1,1,1,NA,0,"08"
"08001",2,1,5,2,40528,1,1,1,NA,0,"08"
"08001",2,1,3,4,40549,1,1,1,NA,0,"08"
"08001",2,1,5,1,40570,1,1,1,NA,0,"08"
"08758",2,1,2,2,40683,1,1,1,NA,0,"08"
"08001",2,1,5,5,40747,1,1,1,NA,0,"08"
"08758",2,1,2,3,40760,1,1,1,NA,0,"08"
"08001",2,1,4,1,40789,1,1,1,NA,0,"08"
"08758",1,1,2,4,40797,1,1,1,NA,0,"08"
"08001",2,1,4,4,40825,1,1,1,NA,0,"08"
"08758",1,1,2,5,40838,1,1,1,NA,0,"08"
"08001",2,1,5,3,40844,1,1,1,NA,0,"08"
"08001",2,1,5,2,40889,1,1,1,NA,0,"08"
"08001",2,1,4,2,40897,1,1,1,NA,0,"08"
"08001",2,1,4,2,40931,1,1,1,NA,0,"08"
"08001",2,1,5,2,40939,1,1,1,NA,0,"08"
"08001",2,1,5,3,40965,1,1,1,NA,0,"08"
"08001",2,1,5,2,41006,1,1,1,NA,0,"08"
"08758",2,1,2,4,41024,1,1,1,NA,0,"08"
"08758",2,1,2,5,41064,1,1,1,NA,0,"08"
"08758",1,1,1,2,41073,1,1,1,NA,0,"08"
"08758",2,1,1,5,41084,1,1,1,NA,0,"08"
"08758",1,1,2,2,41155,1,1,1,NA,0,"08"
"08758",1,1,2,3,41186,1,1,1,NA,0,"08"
"08758",1,1,2,4,41207,1,1,1,NA,0,"08"
"08001",2,1,2,3,41258,1,1,1,NA,0,"08"
"08001",1,1,2,4,41284,1,1,1,NA,0,"08"
"08001",1,1,2,9,41300,1,1,1,NA,0,"08"
"08001",1,1,2,9,41304,1,1,1,NA,0,"08"
"08758",2,1,2,3,41442,1,1,1,NA,0,"08"
"08001",2,1,4,3,41532,1,1,1,NA,0,"08"
"08001",2,1,2,1,41538,1,1,1,NA,0,"08"
"08758",2,1,1,4,41554,1,1,1,NA,0,"08"
"08001",1,1,5,3,41594,1,1,1,NA,0,"08"
"08001",2,1,5,2,41595,1,1,1,NA,0,"08"
"08001",1,1,5,4,41659,1,1,1,NA,0,"08"
"08758",2,1,1,5,41663,1,1,1,NA,0,"08"
"08001",2,1,5,2,41699,1,1,1,NA,0,"08"
"08001",1,1,5,7,41871,1,1,1,NA,0,"08"
"08001",2,1,5,4,41914,1,1,1,NA,0,"08"
"08001",1,1,5,5,41926,1,1,1,NA,0,"08"
"08001",2,1,5,8,41931,1,1,1,NA,0,"08"
"08001",2,1,5,4,41935,1,1,1,NA,0,"08"
"08001",2,1,5,4,41939,1,1,1,NA,0,"08"
"08001",1,1,6,5,42057,1,1,1,NA,0,"08"
"08001",1,1,6,4,42113,1,1,1,NA,0,"08"
"08001",1,1,2,3,42123,1,1,1,NA,0,"08"
"08001",1,1,2,3,42167,1,1,1,NA,0,"08"
"08001",1,1,6,3,42175,1,1,1,NA,0,"08"
"08001",2,1,1,3,42189,1,1,1,NA,0,"08"
"08001",1,1,6,4,42730,1,1,1,NA,0,"08"
"08001",1,1,6,3,42732,1,1,1,NA,0,"08"
"08001",1,1,6,5,42734,1,1,1,NA,0,"08"
"08001",1,1,6,6,42736,1,1,1,NA,0,"08"
"08001",1,1,6,5,42738,1,1,1,NA,0,"08"
"08001",1,1,6,4,42739,1,1,1,NA,0,"08"
"08001",1,1,6,3,42741,1,1,1,NA,0,"08"
"08001",2,1,2,1,42941,1,1,1,NA,0,"08"
"08001",1,1,3,4,43023,1,1,1,NA,0,"08"
"08001",1,1,3,4,43084,1,1,1,NA,0,"08"
"08001",2,1,3,2,43093,1,1,1,NA,0,"08"
"08001",2,1,1,2,43143,1,1,1,NA,0,"08"
