"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"50001",1,1,2,5,11060
"50001",1,1,3,3,11063
"50001",2,1,2,3,11064
"50001",1,1,3,2,11066
"50313",1,1,2,3,11067
"50001",1,1,3,2,11070
"50001",1,1,3,6,11071
"50001",1,1,2,3,11072
"50001",1,1,3,3,11073
"50001",1,1,2,2,11074
"50001",2,1,3,2,11076
"50001",2,1,2,4,11077
"50001",1,1,3,5,11079
"50001",1,1,3,2,11103
"50001",2,1,3,1,11105
"50001",1,1,2,1,11107
"50001",1,1,3,1,11108
"50001",2,1,2,2,11114
"50001",2,1,3,2,11118
"50001",1,1,1,4,11141
"50001",2,1,2,4,11145
"50001",1,1,1,6,11147
"50001",2,1,2,4,11151
"50001",1,1,1,4,11152
"50001",2,1,1,5,11155
"50006",2,1,3,4,11158
"50001",2,1,2,2,11159
"50001",2,1,2,8,11163
"50001",2,1,2,4,11166
"50001",1,1,3,2,11167
"50001",2,1,3,2,11169
"50001",1,1,1,1,11170
"50006",2,1,2,4,11171
"50001",1,1,1,3,11172
"50001",1,1,3,3,11173
"50006",1,1,2,4,11174
"50001",1,1,3,3,11175
"50006",2,1,3,4,11178
"50001",2,1,2,4,11182
"50001",1,1,2,4,11186
"50001",1,1,2,3,11191
"50001",1,1,3,4,11197
"50001",1,1,3,4,11200
"50001",1,1,3,4,11203
"50001",1,1,3,3,11210
"50001",1,1,3,3,11222
"50001",2,1,3,4,11249
"50001",2,1,3,4,11250
"50001",2,1,3,5,11253
"50001",1,1,3,2,11254
"50001",1,1,3,2,11255
"50001",1,1,3,2,11256
"50001",2,1,2,1,11257
"50001",1,1,2,6,11306
"50001",1,1,3,5,11374
"50001",1,1,2,3,11393
"50001",1,1,2,6,11401
"50001",2,1,3,6,11419
"50001",2,1,3,4,11435
"50001",1,1,3,7,11481
"50001",2,1,3,5,11485
"50001",1,1,3,6,11512
"50001",1,1,3,5,11532
"50001",2,1,3,5,11564
"50001",2,1,4,6,11597
"50006",1,1,3,4,12237
"50006",1,1,1,2,12257
"50006",1,1,3,5,12266
"50006",1,1,1,3,12279
"50006",1,1,3,2,12280
"50006",1,1,2,2,12292
"50006",1,1,3,3,12294
"50006",1,1,3,3,12299
"50006",1,1,3,3,12307
"50006",1,1,3,6,12329
"50006",2,1,3,1,12331
"50006",2,1,3,1,12332
"50006",2,1,3,5,12333
"50006",2,1,3,2,12334
"50006",1,1,2,5,12335
"50006",1,1,2,2,12337
"50006",2,1,2,6,12338
"50006",1,1,3,1,12340
"50006",2,1,1,1,12342
"50006",2,1,1,4,12343
"50313",2,1,2,2,12344
"50006",1,1,2,5,12345
"50313",2,1,2,2,12346
"50006",1,1,2,1,12347
"50006",2,1,2,1,12348
"50001",1,1,3,1,12411
"50006",2,1,3,4,12417
"50001",1,1,3,4,12436
"50006",1,1,2,5,12478
"50006",1,1,3,3,12487
"50313",2,1,2,5,12510
"50006",1,1,3,4,12534
"50006",2,1,3,3,12548
"50001",1,1,3,3,12609
"50001",1,1,3,3,12627
"50006",2,1,3,4,12638
"50001",1,1,3,3,12675
"50001",1,1,3,3,12714
"50006",2,1,3,5,12744
"50006",1,1,2,6,12798
"50006",1,1,1,5,12866
"50006",2,1,3,4,12941
"50001",2,1,2,3,13600
"50001",1,1,3,3,13602
"50001",1,1,2,1,13607
"50001",1,1,3,3,13610
"50001",1,1,3,5,13612
"50001",1,1,3,3,13614
"50001",1,1,3,3,13615
"50001",1,1,3,9,13616
"50001",1,1,3,8,13620
"50001",1,1,3,5,13623
"50001",1,1,2,4,13624
"50001",2,1,3,2,13626
"50001",2,1,2,2,13627
"50001",2,1,3,2,13629
"50001",2,1,3,3,13630
"50001",1,1,3,3,13632
"50001",2,1,3,6,13634
"50001",1,1,2,5,14097
"50001",1,1,4,5,14215
"50001",1,1,3,3,14332
"50001",2,1,2,5,14472
"50001",1,1,3,5,14516
"50001",2,1,3,4,14555
"50001",1,1,3,2,14654
"50001",1,1,3,3,14673
"50001",1,1,3,8,15208
"50001",1,1,3,2,15534
"50001",1,1,3,4,15546
"50001",1,1,3,3,15558
"50001",1,1,3,2,15565
"50001",1,1,3,4,15576
"50001",2,1,1,3,15591
"50001",2,1,1,2,15600
"50001",2,1,1,2,15610
"50001",2,1,1,3,15626
"50001",1,1,1,4,15638
"50001",1,1,1,4,15648
"50001",2,1,1,4,15658
"50001",1,1,1,1,15668
"50001",2,1,3,2,15671
"50001",1,1,1,7,15673
"50001",1,1,1,2,15677
"50001",2,1,1,3,15686
"50001",2,1,2,3,15695
"50001",1,1,3,2,15696
"50001",1,1,2,2,15907
"50001",1,1,3,4,15909
"50001",1,1,3,3,15911
"50001",1,1,3,4,15951
"50001",1,1,3,2,15955
"50001",1,1,3,3,15958
"50001",1,1,4,3,15962
"50001",1,1,4,3,15970
"50001",2,1,2,3,15974
"50001",1,1,2,3,15976
"50001",1,1,2,2,16016
"50001",1,1,4,3,16020
"50001",2,1,2,3,16031
"50001",2,1,2,3,16037
"50001",1,1,2,4,16117
"50001",1,1,2,4,16140
"50001",1,1,2,3,16171
"50001",2,1,2,4,16210
"50001",1,1,3,2,16372
"50001",1,1,3,3,16715
"50001",1,1,2,6,16754
"50001",2,1,2,7,16800
"50001",1,1,3,4,16924
"50001",1,1,3,5,16976
"50001",2,1,4,2,17002
"50001",2,1,2,4,17011
"50001",2,1,2,4,17020
"50001",1,1,3,4,17030
"50001",1,1,2,2,17092
"50001",1,1,3,1,17098
"50001",2,1,2,2,17107
"50001",1,1,3,1,17120
"50001",1,1,3,4,17131
"50001",1,1,1,4,17147
"50001",1,1,3,5,17163
"50001",1,1,1,5,17183
"50001",1,1,3,3,17199
"50001",1,1,3,4,17216
"50001",1,1,3,3,17248
"50001",2,1,1,2,17266
"50001",2,1,3,3,17275
"50001",1,1,2,3,17290
"50001",1,1,3,2,17302
"50001",1,1,3,4,17316
"50001",2,1,2,1,17320
"50001",2,1,1,3,17339
"50001",1,1,2,3,17349
"50001",2,1,1,2,17354
"50001",2,1,2,3,17366
"50001",2,1,2,1,17379
"50001",1,1,3,2,17395
"50001",2,1,2,2,17409
"50001",1,1,1,2,17421
"50001",2,1,2,1,17440
"50001",2,1,2,2,17459
"50001",2,1,2,3,17476
"50001",2,1,3,5,17504
"50001",1,1,3,9,17533
"50313",2,1,2,2,17541
"50001",1,1,2,4,17554
"50001",1,1,2,4,17578
"50001",2,1,1,4,17592
"50001",1,1,2,3,17637
"50001",1,1,2,5,17667
"50001",1,1,3,4,17857
"50001",1,1,3,4,17897
"50001",1,1,2,4,17927
"50001",1,1,2,2,18155
"50001",1,1,2,2,18157
"50001",1,1,2,2,18159
"50001",2,1,3,2,18225
"50001",3,1,3,1,18232
"50001",1,1,3,1,18245
"50001",2,1,3,2,18247
"50001",2,1,3,2,18264
"50001",3,1,3,1,18279
"50001",1,1,3,1,18284
"50001",3,1,3,3,18295
"50001",1,1,3,4,18302
"50001",2,1,3,2,18305
"50001",1,1,3,3,18318
"50001",1,1,3,4,18328
"50001",1,1,3,3,18348
"50001",1,1,3,3,18350
"50001",1,1,3,2,18361
"50001",1,1,3,4,18370
"50001",1,1,3,4,18373
"50001",1,1,3,4,18384
"50001",2,1,3,2,18426
"50001",2,1,2,2,18430
"50001",2,1,3,1,18441
"50001",1,1,1,2,18464
"50001",1,1,3,4,18495
"50001",2,1,3,5,18531
"50001",1,1,3,2,18559
"50001",3,1,3,1,18572
"50001",2,1,1,2,19367
"50001",1,1,1,2,19370
"50001",2,1,2,2,19403
"50001",1,1,1,6,19431
"50001",1,1,1,5,19589
"50001",1,1,3,2,19598
"50001",2,1,3,2,19661
"50001",1,1,1,5,19663
"50001",2,1,1,2,19838
"50001",2,1,1,2,19897
"50001",2,1,3,4,20524
"50001",2,1,3,3,20529
"50001",1,1,1,3,20532
"50001",1,1,3,3,20537
"50001",2,1,3,1,20541
"50001",1,1,1,2,20543
"50001",2,1,1,3,20547
"50001",1,1,3,3,20558
"50001",2,1,3,4,20775
"50001",2,1,2,4,20779
"50001",1,1,2,3,20781
"50001",2,1,2,5,20898
"50001",2,1,3,2,20909
"50001",3,1,2,2,20963
"50001",3,1,1,4,20984
"50001",3,1,2,1,20998
"50001",3,1,2,2,21017
"50001",2,1,1,5,21040
"50001",3,1,1,2,21042
"50001",1,1,2,5,21059
"50001",1,1,2,2,21077
"50001",1,1,1,3,21084
"50001",1,1,2,3,21096
"50001",1,1,2,3,21122
"50001",1,1,1,4,21139
"50001",1,1,2,3,21143
"50001",1,1,2,3,21154
"50001",1,1,2,5,21166
"50001",1,1,1,4,21171
"50001",1,1,2,4,21188
"50001",1,1,2,2,21204
"50001",1,1,3,4,21216
"50001",1,1,2,3,21236
"50001",3,1,1,2,21258
"50001",3,1,1,1,21336
"50001",2,1,2,2,21356
"50001",3,1,1,2,21705
"50001",2,1,3,2,21757
"50001",2,1,3,4,22163
"50001",1,1,2,1,22192
"50001",2,1,2,1,22201
"50001",1,1,3,3,22213
"50001",2,1,1,6,22220
"50001",3,1,1,1,22232
"50001",1,1,2,1,22258
"50001",1,1,3,2,22260
"50001",1,1,3,2,22262
"50001",1,1,1,2,22264
"50001",1,1,2,2,22266
"50001",1,1,2,4,22277
"50001",2,1,2,4,22281
"50001",2,1,3,5,22284
"50001",1,1,2,2,22286
"50001",2,1,1,4,22288
"50001",1,1,2,3,22290
"50001",2,1,3,1,22293
"50001",1,1,3,5,22303
"50001",1,1,3,5,22313
"50001",2,1,3,4,22320
"50001",2,1,3,3,22331
"50001",3,1,1,5,22333
"50001",1,1,3,4,22342
"50001",1,1,3,3,22361
"50001",2,1,3,2,22370
"50001",1,1,3,5,22375
"50001",1,1,3,5,22380
"50001",1,1,3,2,22391
"50001",2,1,3,4,22403
"50001",2,1,1,4,22410
"50001",2,1,3,3,22424
"50001",1,1,3,2,22442
"50001",1,1,3,4,22450
"50001",2,1,1,2,22464
"50001",1,1,2,3,22471
"50001",1,1,2,2,22489
"50001",1,1,1,6,22507
"50001",3,1,3,1,22517
"50001",3,1,3,1,22535
"50001",3,1,3,2,22552
"50001",3,1,3,2,22586
"50001",3,1,3,1,22603
"50001",1,1,3,4,22632
"50001",1,1,2,2,22641
"50001",2,1,3,3,22658
"50001",2,1,1,2,22749
"50001",2,1,1,2,22806
"50001",2,1,2,4,24230
"50001",2,1,2,3,24291
"50001",1,1,2,2,24303
"50001",2,1,1,4,24306
"50001",1,1,3,5,24333
"50001",1,1,3,5,24358
"50001",2,1,1,2,24390
"50001",2,1,1,2,24415
"50001",2,1,2,3,24429
"50001",2,1,2,3,24460
"50001",2,1,3,2,24476
"50001",1,1,2,2,24494
"50001",2,1,3,4,24517
"50001",1,1,3,4,24548
"50001",1,1,2,4,24569
"50001",2,1,3,1,24595
"50001",1,1,3,1,24615
"50001",1,1,3,2,24644
"50001",1,1,3,2,24676
"50001",1,1,3,4,24810
"50001",1,1,3,4,24817
"50001",1,1,3,3,24830
"50001",1,1,2,3,26125
"50001",1,1,3,3,26172
"50001",2,1,1,4,26597
"50001",1,1,2,2,27707
"50001",1,1,3,4,27721
"50001",2,1,3,5,27733
"50001",2,1,1,1,27782
"50001",2,1,1,1,27795
"50001",3,1,1,1,27808
"50001",3,1,1,3,27834
"50001",2,1,1,2,27836
"50001",1,1,1,4,27842
"50001",2,1,3,4,27844
"50001",2,1,2,4,27924
"50001",2,1,2,6,27931
"50001",1,1,2,2,27937
"50001",1,1,2,3,27942
"50001",1,1,3,3,27951
"50001",2,1,3,3,27958
"50001",1,1,1,5,27967
"50001",1,1,1,1,27980
"50001",2,1,1,1,28008
"50001",2,1,1,6,28014
"50001",1,1,1,2,28020
"50001",2,1,1,5,28025
"50001",3,1,1,1,28026
"50001",3,1,1,2,28032
"50001",3,1,1,1,28043
"50001",1,1,2,3,28046
"50001",3,1,1,2,28048
"50001",3,1,1,2,28051
"50001",2,1,2,3,28212
"50001",1,1,1,7,28241
"50001",2,1,1,4,28307
"50001",1,1,2,6,28361
"50001",1,1,3,2,28374
"50001",1,1,1,5,28459
"50001",2,1,1,2,28589
"50001",2,1,1,3,28685
"50001",1,1,1,4,28752
"50001",1,1,1,1,28800
"50001",1,1,1,2,29109
"50001",2,1,3,6,29194
"50001",1,1,2,4,29323
"50001",2,1,3,4,29556
"50001",2,1,1,3,29616
