"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"88001",1,1,2,2,30971,1,1,1,NA,0
"88001",2,1,2,2,30994,1,1,1,NA,0
"88001",1,1,2,2,31002,1,1,1,NA,0
"88001",1,1,2,2,31010,1,1,1,NA,0
"88001",2,1,2,3,31018,1,1,1,NA,0
"88001",1,1,2,1,31024,1,1,1,NA,0
"88001",2,1,2,2,31026,1,1,1,NA,0
"88001",1,1,2,2,31031,1,1,1,NA,0
"88001",1,1,3,4,31961,1,1,1,NA,0
"88001",3,1,2,1,32098,1,1,1,NA,0
"88001",2,1,3,2,32221,1,1,1,NA,0
"88001",1,1,2,4,32261,1,1,1,NA,0
"88001",1,1,2,1,32301,1,1,1,NA,0
"88001",1,1,2,2,32352,1,1,1,NA,0
"88001",1,1,2,3,32413,1,1,1,NA,0
"88001",3,1,2,2,32488,1,1,1,NA,0
"88001",1,1,2,3,32502,1,1,1,NA,0
"88001",1,1,2,2,32566,1,1,1,NA,0
"88001",1,1,1,1,32569,1,1,1,NA,0
"88001",1,1,4,3,32607,1,1,1,NA,0
"88001",1,1,2,3,32618,1,1,1,NA,0
"88001",2,1,2,4,32646,1,1,1,NA,0
"88001",1,1,2,2,32651,1,1,1,NA,0
"88001",1,1,2,6,32673,1,1,1,NA,0
"88001",1,1,2,4,32695,1,1,1,NA,0
"88001",2,1,2,1,32705,1,1,1,NA,0
"88001",1,1,3,4,32718,1,1,1,NA,0
"88001",3,1,2,1,32729,1,1,1,NA,0
"88001",1,1,3,3,32749,1,1,1,NA,0
"88001",1,1,2,4,32839,1,1,1,NA,0
"88001",1,1,2,1,33066,1,1,1,NA,0
"88001",1,1,2,5,33117,1,1,1,NA,0
"88001",2,1,3,2,33297,1,1,1,NA,0
"88001",1,1,3,2,33379,1,1,1,NA,0
"88001",1,1,2,2,33422,1,1,1,NA,0
"88001",2,1,2,1,33514,1,1,1,NA,0
"88001",1,1,1,1,33603,1,1,1,NA,0
"88001",2,1,2,4,33610,1,1,1,NA,0
"88001",2,1,4,1,33633,1,1,1,NA,0
"88001",1,1,5,2,33939,1,1,1,NA,0
"88001",1,1,5,2,33975,1,1,1,NA,0
"88001",1,1,2,4,34077,1,1,1,NA,0
"88001",2,1,6,3,34160,1,1,1,NA,0
"88001",1,1,2,2,34192,1,1,1,NA,0
"88001",1,1,3,2,34225,1,1,1,NA,0
"88001",2,1,1,2,34240,1,1,1,NA,0
"88001",2,1,2,3,34256,1,1,1,NA,0
"88001",1,1,4,2,34262,1,1,1,NA,0
"88001",1,1,2,2,34538,1,1,1,NA,0
"88001",1,1,3,2,34669,1,1,1,NA,0
"88001",1,1,2,3,35093,1,1,1,NA,0
"88001",2,1,3,3,35176,1,1,1,NA,0
"88001",1,1,1,5,35208,1,1,1,NA,0
"88001",2,1,4,4,35220,1,1,1,NA,0
"88001",2,1,3,4,35242,1,1,1,NA,0
"88001",1,1,2,3,35255,1,1,1,NA,0
"88001",1,1,4,3,35282,1,1,1,NA,0
"88001",2,1,2,1,35304,1,1,1,NA,0
"88001",1,1,2,2,35315,1,1,1,NA,0
"88001",1,1,3,2,35334,1,1,1,NA,0
"88001",2,1,2,2,35341,1,1,1,NA,0
"88001",2,1,2,3,35354,1,1,1,NA,0
"88001",1,1,2,2,35356,1,1,1,NA,0
"88001",2,1,2,3,35378,1,1,1,NA,0
"88001",1,1,2,2,35384,1,1,1,NA,0
"88001",2,1,2,4,35389,1,1,1,NA,0
"88001",1,1,2,3,35449,1,1,1,NA,0
"88001",2,1,3,2,35478,1,1,1,NA,0
"88001",2,1,2,2,35527,1,1,1,NA,0
"88001",2,1,3,1,35548,1,1,1,NA,0
"88001",3,1,1,1,35567,1,1,1,NA,0
"88001",2,1,3,1,35576,1,1,1,NA,0
"88001",2,1,3,4,35603,1,1,1,NA,0
"88001",1,1,2,4,35628,1,1,1,NA,0
"88001",2,1,2,2,35723,1,1,1,NA,0
"88001",3,1,2,1,35729,1,1,1,NA,0
"88001",2,1,2,1,35732,1,1,1,NA,0
"88001",2,1,3,4,35806,1,1,1,NA,0
"88001",1,1,3,4,35808,1,1,1,NA,0
"88001",1,1,3,4,35810,1,1,1,NA,0
"88001",2,1,1,5,35813,1,1,1,NA,0
"88001",1,1,3,2,35816,1,1,1,NA,0
"88001",3,1,2,1,35820,1,1,1,NA,0
