"DIRECTORIO","K_02","K_03","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
46493,3,2,5001,6,5,2,1,3,9,7,1,1,2,54,2
46493,3,2,5001,6,5,2,1,3,9,7,1,1,1,50,1
46500,3,2,5001,2,5,1,1,3,9,3,1,1,1,64,1
46504,3,1,5001,6,5,1,1,5,9,7,2,1,1,28,10
46504,3,1,5001,6,5,1,1,5,9,7,2,1,1,30,1
46527,3,2,5001,3,5,1,1,4,9,7,2,1,1,28,1
46527,3,2,5001,3,5,1,1,4,9,7,2,1,2,55,6
46558,3,9,5001,5,5,2,3,5,9,7,1,2,1,67,1
46558,3,9,5001,5,5,2,3,5,9,7,1,2,2,23,3
46574,3,1,5001,3,5,1,1,4,1,5,2,2,2,24,2
46574,3,1,5001,3,5,1,1,4,1,5,2,2,2,29,1
46585,3,2,5001,3,5,1,1,5,5,3,1,2,2,31,3
46585,3,2,5001,3,5,1,1,5,5,3,1,2,2,11,5
46585,3,2,5001,3,5,1,1,5,5,3,1,2,2,57,1
46585,3,2,5001,3,5,1,1,5,5,3,1,2,2,35,3
46585,3,2,5001,3,5,1,1,5,5,3,1,2,2,15,3
46593,3,2,5001,1,5,1,1,4,5,6,1,1,1,52,1
46598,3,2,5001,2,5,1,1,4,9,4,1,1,2,40,1
46598,3,2,5001,2,5,1,1,4,9,4,1,1,1,15,3
46598,3,2,5001,2,5,1,1,4,9,4,1,1,1,21,3
46598,3,2,5001,2,5,1,1,4,9,4,1,1,2,16,3
46653,3,2,5001,2,5,1,1,4,9,6,2,1,1,40,1
46672,3,2,5001,2,5,2,4,3,9,4,1,2,1,69,1
46672,3,2,5001,2,5,2,4,3,9,4,1,2,2,59,2
46721,3,2,5266,4,5,1,1,5,9,8,1,1,1,37,1
46772,3,2,5001,5,5,1,1,5,9,7,1,2,2,57,1
47202,3,2,5001,5,5,2,6,4,9,7,3,2,2,25,1
47216,3,2,5001,1,5,1,1,3,9,5,1,2,2,28,1
47216,3,2,5001,1,5,1,1,3,9,5,1,2,1,6,3
47240,3,2,5001,2,5,1,1,4,9,6,1,1,1,24,1
47265,3,2,5001,1,5,2,4,4,9,4,1,2,2,0,5
47265,3,2,5001,1,5,2,4,4,9,4,1,2,2,2,5
47265,3,2,5001,1,5,2,4,4,9,4,1,2,2,19,3
47265,3,2,5001,1,5,2,4,4,9,4,1,2,2,52,1
47279,3,2,5001,5,5,1,1,4,9,7,1,1,1,26,1
47282,3,1,5001,1,5,1,1,4,9,3,1,2,2,22,1
47282,3,1,5001,1,5,1,1,4,9,3,1,2,1,2,3
47283,3,2,5001,6,5,2,3,4,9,7,1,1,1,29,1
47290,3,1,5001,6,5,1,1,5,9,5,1,2,2,5,3
47290,3,1,5001,6,5,1,1,5,9,5,1,2,2,28,1
47308,3,2,5001,3,5,1,6,4,9,6,1,2,2,60,1
47308,3,2,5001,3,5,1,6,4,9,6,1,2,2,51,7
47309,3,1,5001,6,5,2,3,2,9,7,3,2,2,20,1
47334,3,1,5001,6,5,2,3,4,9,7,1,1,1,23,1
47343,3,2,5001,2,5,1,1,5,9,6,1,1,1,21,3
47343,3,2,5001,2,5,1,1,5,9,6,1,1,1,30,3
47343,3,2,5001,2,5,1,1,5,9,6,1,1,2,48,1
47364,3,1,5001,3,5,2,3,4,9,4,NA,NA,1,17,3
47364,3,1,5001,3,5,2,3,4,9,4,NA,NA,1,74,1
47364,3,1,5001,3,5,2,3,4,9,4,NA,NA,2,49,2
47377,3,2,5001,3,5,1,1,4,9,5,1,1,1,53,1
47395,3,2,5001,1,5,1,1,4,9,4,1,1,1,26,2
47395,3,2,5001,1,5,1,1,4,9,4,1,1,2,33,7
47395,3,2,5001,1,5,1,1,4,9,4,1,1,1,6,8
47395,3,2,5001,1,5,1,1,4,9,4,1,1,2,11,8
47395,3,2,5001,1,5,1,1,4,9,4,1,1,2,23,1
47395,3,2,5001,1,5,1,1,4,9,4,1,1,1,5,3
47402,3,1,5001,5,5,1,1,5,1,4,1,1,1,22,1
47421,3,2,5001,6,5,1,1,5,9,7,1,1,2,27,2
47421,3,2,5001,6,5,1,1,5,9,7,1,1,1,39,1
47434,3,2,5001,6,5,2,3,5,9,7,1,1,1,17,3
47434,3,2,5001,6,5,2,3,5,9,7,1,1,2,40,2
47434,3,2,5001,6,5,2,3,5,9,7,1,1,1,20,3
47434,3,2,5001,6,5,2,3,5,9,7,1,1,1,52,1
47448,3,2,5001,2,5,2,4,4,9,3,1,2,2,1,5
47448,3,2,5001,2,5,2,4,4,9,3,1,2,2,20,3
47448,3,2,5001,2,5,2,4,4,9,3,1,2,2,22,3
47448,3,2,5001,2,5,2,4,4,9,3,1,2,2,7,3
47448,3,2,5001,2,5,2,4,4,9,3,1,2,2,41,1
47461,3,2,5001,2,5,2,3,4,9,5,1,1,1,21,5
47461,3,2,5001,2,5,2,3,4,9,5,1,1,2,75,1
47466,3,1,5001,3,5,1,1,3,9,5,1,2,2,21,3
47466,3,1,5001,3,5,1,1,3,9,5,1,2,2,12,3
47466,3,1,5001,3,5,1,1,3,9,5,1,2,2,48,1
47468,2,1,5001,1,5,2,4,4,9,4,1,2,2,10,3
47468,2,1,5001,1,5,2,4,4,9,4,1,2,1,44,1
47468,2,1,5001,1,5,2,4,4,9,4,1,2,2,29,2
47468,2,1,5001,1,5,2,4,4,9,4,1,2,2,14,3
47468,2,1,5001,1,5,2,4,4,9,4,1,2,2,10,3
47468,2,1,5001,1,5,2,4,4,9,4,1,2,1,20,3
47468,2,1,5001,1,5,2,4,4,9,4,1,2,1,14,3
47469,3,1,5001,2,5,2,5,3,9,3,1,1,1,34,7
47469,3,1,5001,2,5,2,5,3,9,3,1,1,1,10,3
47469,3,1,5001,2,5,2,5,3,9,3,1,1,2,17,3
47469,3,1,5001,2,5,2,5,3,9,3,1,1,2,1,5
47469,3,1,5001,2,5,2,5,3,9,3,1,1,1,37,2
47469,3,1,5001,2,5,2,5,3,9,3,1,1,2,37,1
47469,3,1,5001,2,5,2,5,3,9,3,1,1,2,14,8
47475,3,1,5001,5,5,1,6,5,9,7,2,1,1,61,1
47475,3,1,5001,5,5,1,6,5,9,7,2,1,2,74,7
47486,3,2,5001,3,5,1,1,4,5,7,1,1,2,11,5
47486,3,2,5001,3,5,1,1,4,5,7,1,1,2,72,1
47486,3,2,5001,3,5,1,1,4,5,7,1,1,1,40,3
47486,3,2,5001,3,5,1,1,4,5,7,1,1,2,37,3
47490,3,2,5001,2,5,1,3,4,9,4,1,2,2,26,3
47490,3,2,5001,2,5,1,3,4,9,4,1,2,1,26,4
47490,3,2,5001,2,5,1,3,4,9,4,1,2,2,15,3
47490,3,2,5001,2,5,1,3,4,9,4,1,2,2,45,1
47490,3,2,5001,2,5,1,3,4,9,4,1,2,2,2,5
47495,3,1,5001,2,5,1,1,3,9,5,1,1,1,49,3
47495,3,1,5001,2,5,1,1,3,9,5,1,1,2,74,1
47503,3,1,5001,5,5,1,2,4,9,7,1,1,1,30,1
47532,3,2,5001,2,5,2,4,4,9,3,1,2,1,61,8
47532,3,2,5001,2,5,2,4,4,9,3,1,2,2,3,5
47532,3,2,5001,2,5,2,4,4,9,3,1,2,1,28,3
47532,3,2,5001,2,5,2,4,4,9,3,1,2,2,53,1
47532,3,2,5001,2,5,2,4,4,9,3,1,2,2,18,3
47564,3,2,5001,2,5,2,4,4,9,4,1,2,1,1,3
47564,3,2,5001,2,5,2,4,4,9,4,1,2,1,5,3
47564,3,2,5001,2,5,2,4,4,9,4,1,2,1,45,1
47564,3,2,5001,2,5,2,4,4,9,4,1,2,2,47,2
47567,3,2,5001,2,5,2,8,4,9,3,NA,NA,2,14,7
47567,3,2,5001,2,5,2,8,4,9,3,NA,NA,2,30,1
47567,3,2,5001,2,5,2,8,4,9,3,NA,NA,1,14,3
47595,3,2,5001,2,5,2,3,2,9,4,1,2,2,20,2
47595,3,2,5001,2,5,2,3,2,9,4,1,2,1,19,1
47607,3,2,5001,1,5,2,3,5,9,6,1,1,2,45,1
47607,3,2,5001,1,5,2,3,5,9,6,1,1,1,23,3
47607,3,2,5001,1,5,2,3,5,9,6,1,1,2,22,3
47607,3,2,5001,1,5,2,3,5,9,6,1,1,1,11,3
47614,3,2,5001,2,5,1,1,4,9,4,1,1,1,26,2
47614,3,2,5001,2,5,1,1,4,9,4,1,1,2,24,1
47615,3,2,5001,2,5,1,4,3,9,4,1,1,2,79,1
47615,3,2,5001,2,5,1,4,3,9,4,1,1,1,56,3
47615,3,2,5001,2,5,1,4,3,9,4,1,1,1,42,3
47619,3,2,5001,3,5,1,1,5,9,6,1,1,1,51,3
47619,3,2,5001,3,5,1,1,5,9,6,1,1,2,50,3
47619,3,2,5001,3,5,1,1,5,9,6,1,1,1,11,5
47619,3,2,5001,3,5,1,1,5,9,6,1,1,2,59,3
47619,3,2,5001,3,5,1,1,5,9,6,1,1,2,86,1
47619,3,2,5001,3,5,1,1,5,9,6,1,1,1,25,5
47619,3,2,5001,3,5,1,1,5,9,6,1,1,1,19,5
47619,3,2,5001,3,5,1,1,5,9,6,1,1,2,57,3
47623,3,2,5001,5,5,1,1,4,9,7,1,1,1,60,1
47623,3,2,5001,5,5,1,1,4,9,7,1,1,2,46,2
47623,3,2,5001,5,5,1,1,4,9,7,1,1,2,20,3
47629,3,2,5001,2,5,2,4,4,9,5,1,2,1,33,1
47629,3,2,5001,2,5,2,4,4,9,5,1,2,2,0,3
47629,3,2,5001,2,5,2,4,4,9,5,1,2,2,12,3
47629,3,2,5001,2,5,2,4,4,9,5,1,2,2,26,2
47629,3,2,5001,2,5,2,4,4,9,5,1,2,2,4,3
47654,3,2,5001,3,5,1,1,4,9,6,1,2,2,29,1
47663,9,1,5001,6,5,1,7,4,9,9,1,1,1,28,1
47743,3,2,5001,3,5,2,3,4,9,4,NA,NA,1,15,3
47743,3,2,5001,3,5,2,3,4,9,4,NA,NA,2,24,3
47743,3,2,5001,3,5,2,3,4,9,4,NA,NA,2,51,1
47831,3,2,5001,1,5,1,1,4,5,6,1,1,1,45,2
47831,3,2,5001,1,5,1,1,4,5,6,1,1,2,36,1
47831,3,2,5001,1,5,1,1,4,5,6,1,1,2,10,3
47831,3,2,5001,1,5,1,1,4,5,6,1,1,2,4,3
48543,3,2,5001,2,5,1,1,4,9,5,1,1,1,30,1
48543,3,2,5001,2,5,1,1,4,9,5,1,1,2,31,2
48543,3,2,5001,2,5,1,1,4,9,5,1,1,2,11,3
48543,3,2,5001,2,5,1,1,4,9,5,1,1,2,15,3
48543,3,2,5001,2,5,1,1,4,9,5,1,1,1,9,3
48546,3,2,5001,3,5,1,1,5,9,8,1,2,2,25,2
48546,3,2,5001,3,5,1,1,5,9,8,1,2,1,37,1
48610,3,2,5001,5,5,1,1,4,9,7,1,2,2,62,1
48610,3,2,5001,5,5,1,1,4,9,7,1,2,2,10,5
48624,3,2,5001,3,5,1,1,4,9,4,1,1,1,62,1
48633,3,1,5001,5,5,1,1,4,9,7,1,2,2,26,2
48633,3,1,5001,5,5,1,1,4,9,7,1,2,1,31,1
48648,3,1,5001,3,5,1,1,5,9,6,2,1,1,29,1
48663,3,2,5001,5,5,1,1,4,9,8,1,2,2,28,1
48670,3,2,5001,2,5,1,1,4,9,5,2,1,1,36,1
48672,1,1,5001,1,5,1,1,3,9,3,1,1,1,18,3
48672,1,1,5001,1,5,1,1,3,9,3,1,1,2,23,3
48672,1,1,5001,1,5,1,1,3,9,3,1,1,1,20,3
48672,1,1,5001,1,5,1,1,3,9,3,1,1,1,1,5
48672,1,1,5001,1,5,1,1,3,9,3,1,1,1,43,1
48672,1,1,5001,1,5,1,1,3,9,3,1,1,1,15,3
48672,1,1,5001,1,5,1,1,3,9,3,1,1,2,42,2
48672,1,1,5001,1,5,1,1,3,9,3,1,1,2,8,3
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,2,8,3
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,1,30,2
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,2,35,1
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,2,11,3
48680,3,2,5001,1,5,1,1,4,5,3,NA,NA,1,16,3
48696,3,2,5001,1,5,1,1,3,5,3,1,2,2,5,5
48696,3,2,5001,1,5,1,1,3,5,3,1,2,1,10,3
48696,3,2,5001,1,5,1,1,3,5,3,1,2,2,14,3
48696,3,2,5001,1,5,1,1,3,5,3,1,2,1,7,3
48696,3,2,5001,1,5,1,1,3,5,3,1,2,2,22,3
48696,3,2,5001,1,5,1,1,3,5,3,1,2,2,17,3
48696,3,2,5001,1,5,1,1,3,5,3,1,2,1,34,2
48696,3,2,5001,1,5,1,1,3,5,3,1,2,2,39,1
48709,3,2,5001,6,5,1,3,4,9,7,1,2,2,18,3
48709,3,2,5001,6,5,1,3,4,9,7,1,2,2,40,1
48709,3,2,5001,6,5,1,3,4,9,7,1,2,1,45,2
48723,3,2,5001,6,5,2,4,4,9,6,1,2,2,28,3
48723,3,2,5001,6,5,2,4,4,9,6,1,2,1,25,3
48723,3,2,5001,6,5,2,4,4,9,6,1,2,2,54,1
48729,3,2,5001,1,5,1,1,3,9,4,1,1,2,17,2
48729,3,2,5001,1,5,1,1,3,9,4,1,1,2,0,3
48729,3,2,5001,1,5,1,1,3,9,4,1,1,1,20,1
48741,3,2,5631,4,5,2,3,3,9,7,1,1,2,30,4
48741,3,2,5631,4,5,2,3,3,9,7,1,1,1,25,3
48741,3,2,5631,4,5,2,3,3,9,7,1,1,1,22,3
48741,3,2,5631,4,5,2,3,3,9,7,1,1,2,53,1
48741,3,2,5631,4,5,2,3,3,9,7,1,1,2,1,5
48779,3,2,5001,6,5,1,1,4,9,6,1,1,2,27,2
48779,3,2,5001,6,5,1,1,4,9,6,1,1,1,27,1
48789,3,2,5001,6,5,1,1,4,9,7,1,1,1,30,1
48793,3,1,5001,5,5,1,1,5,9,8,2,1,1,39,2
48793,3,1,5001,5,5,1,1,5,9,8,2,1,1,37,1
48798,3,2,5001,2,5,1,4,3,9,4,1,2,1,44,3
48798,3,2,5001,2,5,1,4,3,9,4,1,2,2,62,1
48812,3,1,5001,3,5,2,4,4,9,7,1,2,2,27,7
48812,3,1,5001,3,5,2,4,4,9,7,1,2,2,31,1
48812,3,1,5001,3,5,2,4,4,9,7,1,2,2,9,8
48825,3,2,5001,2,5,1,1,4,9,5,1,1,2,45,3
48825,3,2,5001,2,5,1,1,4,9,5,1,1,2,68,1
48825,3,2,5001,2,5,1,1,4,9,5,1,1,1,62,7
48825,3,2,5001,2,5,1,1,4,9,5,1,1,1,37,8
48842,3,2,5001,6,5,1,1,4,9,7,1,2,2,24,2
48842,3,2,5001,6,5,1,1,4,9,7,1,2,1,26,1
48865,3,2,5001,2,5,1,1,4,9,4,1,2,2,43,1
48871,3,2,5001,4,5,1,1,4,9,7,1,2,1,14,3
48871,3,2,5001,4,5,1,1,4,9,7,1,2,1,25,3
48871,3,2,5001,4,5,1,1,4,9,7,1,2,1,17,3
48871,3,2,5001,4,5,1,1,4,9,7,1,2,1,23,3
48871,3,2,5001,4,5,1,1,4,9,7,1,2,2,27,3
48871,3,2,5001,4,5,1,1,4,9,7,1,2,2,52,1
48889,3,2,5001,3,5,1,1,4,9,5,1,1,1,37,1
48889,3,2,5001,3,5,1,1,4,9,5,1,1,2,35,2
48889,3,2,5001,3,5,1,1,4,9,5,1,1,2,10,3
48899,3,1,5001,5,5,1,1,4,9,6,2,1,1,23,1
48910,3,2,5001,2,5,1,1,4,9,4,1,2,2,32,2
48910,3,2,5001,2,5,1,1,4,9,4,1,2,1,13,3
48910,3,2,5001,2,5,1,1,4,9,4,1,2,1,38,1
48910,3,2,5001,2,5,1,1,4,9,4,1,2,1,11,3
48917,1,1,5001,4,5,1,1,4,9,8,1,2,2,33,1
48924,3,2,5001,5,5,1,1,5,9,6,1,1,1,17,3
48924,3,2,5001,5,5,1,1,5,9,6,1,1,1,60,1
48924,3,2,5001,5,5,1,1,5,9,6,1,1,1,22,3
48924,3,2,5001,5,5,1,1,5,9,6,1,1,2,58,2
48929,3,2,5001,2,5,1,1,4,9,5,1,1,1,36,3
48929,3,2,5001,2,5,1,1,4,9,5,1,1,2,58,1
48960,3,1,5001,3,5,1,1,4,9,5,1,1,1,37,3
48960,3,1,5001,3,5,1,1,4,9,5,1,1,2,63,1
48963,3,2,5001,3,5,1,1,4,9,6,1,1,1,23,1
48963,3,2,5001,3,5,1,1,4,9,6,1,1,1,21,10
48963,3,2,5001,3,5,1,1,4,9,6,1,1,1,25,10
48963,3,2,5001,3,5,1,1,4,9,6,1,1,1,25,10
48972,3,2,5001,1,5,1,1,5,9,3,1,1,2,3,3
48972,3,2,5001,1,5,1,1,5,9,3,1,1,2,39,2
48972,3,2,5001,1,5,1,1,5,9,3,1,1,1,60,1
48973,1,1,5001,5,5,1,1,4,9,4,1,1,1,20,1
48985,3,2,5001,6,5,1,1,4,9,7,1,2,1,48,1
48988,3,1,5001,1,5,1,1,4,9,5,1,1,1,26,1
48988,3,1,5001,1,5,1,1,4,9,5,1,1,2,20,2
49000,3,1,5001,4,5,1,1,4,9,7,1,2,2,34,1
49000,3,1,5001,4,5,1,1,4,9,7,1,2,1,36,10
49037,3,2,5001,5,5,1,1,2,9,8,1,2,2,29,2
49037,3,2,5001,5,5,1,1,2,9,8,1,2,1,37,1
49055,3,2,5001,6,5,2,7,4,9,5,2,2,2,19,3
49055,3,2,5001,6,5,2,7,4,9,5,2,2,2,69,6
49055,3,2,5001,6,5,2,7,4,9,5,2,2,1,28,3
49055,3,2,5001,6,5,2,7,4,9,5,2,2,2,49,1
49068,3,2,5001,2,5,1,1,4,9,4,1,1,2,72,1
49068,3,2,5001,2,5,1,1,4,9,4,1,1,1,40,3
49094,3,2,5001,4,5,1,1,5,9,8,1,2,2,35,1
49109,3,2,5001,6,5,1,1,4,9,8,1,1,1,5,3
49109,3,2,5001,6,5,1,1,4,9,8,1,1,1,10,3
49109,3,2,5001,6,5,1,1,4,9,8,1,1,2,35,1
49109,3,2,5001,6,5,1,1,4,9,8,1,1,1,34,2
49128,3,2,5001,2,5,1,1,1,9,6,1,2,2,49,6
49128,3,2,5001,2,5,1,1,1,9,6,1,2,2,12,3
49128,3,2,5001,2,5,1,1,1,9,6,1,2,2,18,3
49128,3,2,5001,2,5,1,1,1,9,6,1,2,2,34,1
49146,3,2,5001,3,5,1,1,4,9,5,1,1,2,53,2
49146,3,2,5001,3,5,1,1,4,9,5,1,1,1,26,3
49146,3,2,5001,3,5,1,1,4,9,5,1,1,1,51,1
49148,3,2,5001,4,5,1,1,4,9,7,1,1,1,47,1
49148,3,2,5001,4,5,1,1,4,9,7,1,1,2,56,7
49151,3,1,5001,2,5,1,1,1,5,5,1,1,1,24,1
49151,3,1,5001,2,5,1,1,1,5,5,1,1,1,23,7
49173,3,2,5001,2,5,2,2,5,9,7,1,2,2,5,3
49173,3,2,5001,2,5,2,2,5,9,7,1,2,1,30,2
49173,3,2,5001,2,5,2,2,5,9,7,1,2,2,19,3
49173,3,2,5001,2,5,2,2,5,9,7,1,2,2,34,1
49176,3,1,5001,1,5,1,5,3,9,4,1,1,1,38,1
49196,3,1,5001,1,5,1,1,4,9,5,2,1,1,26,1
49196,3,1,5001,1,5,1,1,4,9,5,2,1,1,20,2
49232,1,1,5001,6,5,2,3,4,9,7,3,2,2,56,1
49232,1,1,5001,6,5,2,3,4,9,7,3,2,2,24,3
49233,3,2,5001,2,5,1,1,4,9,5,1,1,1,42,1
49233,3,2,5001,2,5,1,1,4,9,5,1,1,1,4,3
49233,3,2,5001,2,5,1,1,4,9,5,1,1,2,26,2
49235,3,1,5001,1,5,1,1,5,5,4,NA,NA,1,43,1
49235,3,1,5001,1,5,1,1,5,5,4,NA,NA,1,8,3
49235,3,1,5001,1,5,1,1,5,5,4,NA,NA,1,17,3
49235,3,1,5001,1,5,1,1,5,5,4,NA,NA,2,50,2
49245,3,2,5001,4,5,1,1,3,9,7,1,2,1,19,3
49245,3,2,5001,4,5,1,1,3,9,7,1,2,2,65,1
49250,3,2,5001,4,5,2,1,5,5,7,1,2,1,30,3
49250,3,2,5001,4,5,2,1,5,5,7,1,2,2,27,3
49250,3,2,5001,4,5,2,1,5,5,7,1,2,1,48,2
49250,3,2,5001,4,5,2,1,5,5,7,1,2,1,25,3
49250,3,2,5001,4,5,2,1,5,5,7,1,2,2,23,3
49250,3,2,5001,4,5,2,1,5,5,7,1,2,1,57,1
49254,3,1,5001,5,5,2,3,3,9,5,NA,NA,2,32,2
49254,3,1,5001,5,5,2,3,3,9,5,NA,NA,1,37,1
49254,3,1,5001,5,5,2,3,3,9,5,NA,NA,1,16,3
49254,3,1,5001,5,5,2,3,3,9,5,NA,NA,2,1,3
49261,3,2,5001,2,5,1,1,5,9,7,1,2,1,9,3
49261,3,2,5001,2,5,1,1,5,9,7,1,2,2,46,2
49261,3,2,5001,2,5,1,1,5,9,7,1,2,1,12,3
49261,3,2,5001,2,5,1,1,5,9,7,1,2,1,47,1
49279,3,2,5001,5,5,1,1,4,9,5,1,2,2,52,8
49279,3,2,5001,5,5,1,1,4,9,5,1,2,1,75,1
49312,3,1,5001,2,5,2,2,4,9,3,1,1,1,6,5
49312,3,1,5001,2,5,2,2,4,9,3,1,1,1,28,3
49312,3,1,5001,2,5,2,2,4,9,3,1,1,2,51,1
49312,3,1,5001,2,5,2,2,4,9,3,1,1,1,25,3
49312,3,1,5001,2,5,2,2,4,9,3,1,1,2,22,3
49318,3,2,5001,1,5,1,1,3,9,4,1,2,2,6,3
49318,3,2,5001,1,5,1,1,3,9,4,1,2,2,25,1
49345,3,2,5001,1,5,1,1,4,9,3,1,1,2,5,3
49345,3,2,5001,1,5,1,1,4,9,3,1,1,1,26,1
49345,3,2,5001,1,5,1,1,4,9,3,1,1,2,28,2
49345,3,2,5001,1,5,1,1,4,9,3,1,1,1,0,3
49345,3,2,5001,1,5,1,1,4,9,3,1,1,2,11,3
49410,3,2,5001,5,5,1,1,5,9,7,1,1,2,32,2
49410,3,2,5001,5,5,1,1,5,9,7,1,1,1,39,1
49410,3,2,5001,5,5,1,1,5,9,7,1,1,1,82,6
49478,3,2,5001,1,5,1,1,4,9,4,1,2,2,6,3
49478,3,2,5001,1,5,1,1,4,9,4,1,2,1,19,2
49478,3,2,5001,1,5,1,1,4,9,4,1,2,2,8,3
49478,3,2,5001,1,5,1,1,4,9,4,1,2,2,49,6
49478,3,2,5001,1,5,1,1,4,9,4,1,2,2,25,1
49480,3,1,5001,1,5,2,4,3,9,4,1,1,1,40,3
49480,3,1,5001,1,5,2,4,3,9,4,1,1,2,70,1
49485,3,2,5001,1,5,1,1,5,9,5,1,1,2,19,3
49485,3,2,5001,1,5,1,1,5,9,5,1,1,1,2,5
49485,3,2,5001,1,5,1,1,5,9,5,1,1,2,41,2
49485,3,2,5001,1,5,1,1,5,9,5,1,1,1,48,1
49485,3,2,5001,1,5,1,1,5,9,5,1,1,1,22,3
49491,2,1,5001,3,5,2,3,4,9,6,1,2,2,35,1
49491,2,1,5001,3,5,2,3,4,9,6,1,2,2,4,3
49491,2,1,5001,3,5,2,3,4,9,6,1,2,2,19,8
49503,3,1,5001,2,5,2,2,4,9,7,1,1,2,8,3
49503,3,1,5001,2,5,2,2,4,9,7,1,1,2,0,3
49503,3,1,5001,2,5,2,2,4,9,7,1,1,1,33,2
49503,3,1,5001,2,5,2,2,4,9,7,1,1,2,34,1
49503,3,1,5001,2,5,2,2,4,9,7,1,1,1,18,3
49512,3,2,5001,3,5,1,1,5,9,7,1,1,1,29,7
49512,3,2,5001,3,5,1,1,5,9,7,1,1,1,31,1
49539,3,2,5001,6,5,1,1,4,9,7,1,1,1,29,1
49539,3,2,5001,6,5,1,1,4,9,7,1,1,2,27,2
49557,3,2,5001,6,5,1,1,4,9,8,1,2,2,31,1
49558,3,1,5001,6,5,2,3,5,9,8,1,1,1,28,7
49558,3,1,5001,6,5,2,3,5,9,8,1,1,1,32,1
49558,3,1,5001,6,5,2,3,5,9,8,1,1,1,30,7
49565,3,2,5001,6,5,1,1,4,9,7,1,2,2,0,3
49565,3,2,5001,6,5,1,1,4,9,7,1,2,2,40,1
49567,3,2,5001,6,5,1,1,5,9,8,1,2,1,38,2
49567,3,2,5001,6,5,1,1,5,9,8,1,2,2,0,3
49567,3,2,5001,6,5,1,1,5,9,8,1,2,2,37,1
49583,1,1,5001,1,5,1,1,5,9,1,1,1,2,15,5
49583,1,1,5001,1,5,1,1,5,9,1,1,1,2,8,5
49583,1,1,5001,1,5,1,1,5,9,1,1,1,2,74,2
49583,1,1,5001,1,5,1,1,5,9,1,1,1,1,50,3
49583,1,1,5001,1,5,1,1,5,9,1,1,1,1,76,1
49594,3,1,5001,3,5,1,1,5,9,6,1,1,1,27,1
49617,9,2,5001,4,5,1,1,2,5,6,3,2,2,38,7
49617,9,2,5001,4,5,1,1,2,5,6,3,2,2,37,1
49701,3,1,5001,1,5,2,8,3,9,3,1,1,1,29,7
49701,3,1,5001,1,5,2,8,3,9,3,1,1,1,27,1
49701,3,1,5001,1,5,2,8,3,9,3,1,1,2,38,2
49723,3,2,5001,3,5,1,1,3,9,5,1,1,2,33,2
49723,3,2,5001,3,5,1,1,3,9,5,1,1,1,37,1
49723,3,2,5001,3,5,1,1,3,9,5,1,1,1,5,3
49726,3,2,5001,4,5,2,2,3,9,4,1,1,1,84,2
49726,3,2,5001,4,5,2,2,3,9,4,1,1,2,83,1
49726,3,2,5001,4,5,2,2,3,9,4,1,1,1,55,3
49732,3,2,5001,6,5,1,1,5,9,7,1,1,2,27,1
49732,3,2,5001,6,5,1,1,5,9,7,1,1,1,1,3
49732,3,2,5001,6,5,1,1,5,9,7,1,1,1,30,2
49734,3,1,5001,1,5,2,3,5,9,6,1,1,1,34,7
49734,3,1,5001,1,5,2,3,5,9,6,1,1,1,49,2
49734,3,1,5001,1,5,2,3,5,9,6,1,1,1,21,3
49734,3,1,5001,1,5,2,3,5,9,6,1,1,2,41,1
49754,3,2,5001,1,5,1,1,4,9,5,1,1,2,12,3
49754,3,2,5001,1,5,1,1,4,9,5,1,1,2,16,3
49754,3,2,5001,1,5,1,1,4,9,5,1,1,1,27,1
49754,3,2,5001,1,5,1,1,4,9,5,1,1,2,32,2
49803,2,1,5001,2,5,2,3,4,9,5,NA,NA,1,54,1
49803,2,1,5001,2,5,2,3,4,9,5,NA,NA,1,17,3
49803,2,1,5001,2,5,2,3,4,9,5,NA,NA,2,49,2
49803,2,1,5001,2,5,2,3,4,9,5,NA,NA,1,56,7
49823,3,2,5001,2,5,2,2,4,9,5,1,1,2,40,1
49823,3,2,5001,2,5,2,2,4,9,5,1,1,1,38,7
49874,3,2,5001,3,5,1,1,4,9,7,1,2,2,28,1
49885,3,1,5001,4,5,1,1,5,9,3,1,1,1,30,1
49905,3,1,5001,2,5,2,3,4,9,4,1,1,1,22,3
49905,3,1,5001,2,5,2,3,4,9,4,1,1,2,37,1
49907,3,1,5001,2,5,1,1,5,9,6,1,1,1,36,1
49907,3,1,5001,2,5,1,1,5,9,6,1,1,2,41,2
49927,3,2,5001,2,5,1,1,4,9,4,1,1,1,46,1
49929,3,2,5001,4,5,1,1,4,9,6,1,1,2,52,7
49929,3,2,5001,4,5,1,1,4,9,6,1,1,1,54,7
49929,3,2,5001,4,5,1,1,4,9,6,1,1,1,25,8
49929,3,2,5001,4,5,1,1,4,9,6,1,1,2,59,1
49938,3,2,5001,1,5,1,1,4,9,5,1,1,2,9,3
49938,3,2,5001,1,5,1,1,4,9,5,1,1,1,15,3
49938,3,2,5001,1,5,1,1,4,9,5,1,1,1,44,1
