"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"76109",2,1,2,3,18062
"76109",2,1,2,4,18076
"76109",2,1,2,3,18094
"76109",2,1,2,3,18114
"76109",2,1,2,4,18119
"76001",2,1,2,2,18127
"76109",2,1,2,4,18137
"76001",2,1,2,2,18141
"76109",2,1,2,1,18142
"76109",2,1,2,2,18146
"76109",1,1,2,4,18148
"76001",1,1,3,3,18182
"76001",1,1,3,3,18188
"76001",1,1,3,3,18191
"76001",1,1,3,3,18197
"76001",1,1,3,3,18213
"76109",1,1,1,4,18214
"76001",1,1,3,4,18239
"76109",2,1,1,3,18240
"76001",2,1,3,3,18242
"76001",2,1,2,2,18253
"76109",2,1,1,5,18265
"76001",1,1,3,2,18285
"76001",3,1,3,1,18289
"76109",1,1,1,4,18290
"76001",1,1,3,2,18313
"76109",1,1,1,7,18317
"76001",2,1,1,2,18320
"76001",3,1,3,1,18324
"76109",1,1,1,4,18335
"76109",1,1,1,3,18389
"76109",1,1,1,9,18407
"76001",1,1,3,4,18425
"76001",1,1,1,2,18428
"76109",2,1,1,3,18446
"76109",1,1,1,2,18448
"76109",1,1,1,6,18460
"76001",2,1,1,4,18461
"76520",2,1,3,7,18482
"76109",1,1,1,2,18491
"76001",1,1,3,4,18492
"76109",1,1,1,2,18493
"76001",1,1,1,5,18505
"76109",1,1,1,5,18509
"76109",2,1,1,8,18530
"76001",2,1,1,2,18534
"76001",2,1,2,3,18537
"76520",1,1,3,2,18540
"76109",1,1,1,2,18546
"76109",1,1,1,5,18548
"76001",1,1,1,3,18554
"76001",1,1,3,3,18566
"76109",1,1,1,2,18597
"76520",1,1,3,2,18602
"76001",2,1,2,1,18615
"76147",1,1,2,5,18625
"76109",1,1,1,6,18643
"76001",1,1,3,3,18644
"76001",1,1,3,3,18654
"76147",1,1,2,2,18664
"76109",1,1,1,2,18665
"76001",1,1,3,3,18674
"76001",2,1,2,4,18687
"76147",1,1,2,2,18692
"76001",2,1,2,4,18698
"76001",1,1,2,4,18705
"76520",1,1,2,2,18712
"76001",2,1,2,3,18718
"76147",1,1,2,3,18729
"76520",2,1,2,2,18740
"76147",1,1,2,4,18746
"76147",1,1,2,5,18753
"76520",1,1,2,3,18756
"76001",2,1,2,4,18764
"76520",1,1,2,4,18772
"76147",1,1,2,6,18775
"76520",2,1,2,3,18785
"76109",1,1,3,5,18788
"76109",1,1,3,1,18794
"76001",2,1,2,2,18798
"76109",1,1,3,1,18800
"76520",1,1,2,1,18809
"76109",2,1,3,2,18810
"76109",1,1,1,4,18813
"76520",1,1,2,7,18822
"76109",1,1,3,4,18823
"76001",2,1,3,3,18824
"76001",1,1,2,2,18825
"76109",2,1,1,3,18832
"76109",2,1,1,4,18844
"76520",2,1,2,1,18845
"76001",3,1,2,1,18860
"76520",1,1,2,4,18865
"76520",1,1,1,7,18898
"76001",3,1,2,3,18905
