"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"70001",1,1,2,4,8481,1,1,1,NA,0
"70001",1,1,1,3,8483,1,1,1,NA,0
"70001",1,1,2,3,8494,1,1,1,NA,0
"70001",1,1,2,2,8501,1,1,1,NA,0
"70001",1,1,1,6,8508,1,1,1,NA,0
"70001",1,1,2,8,8511,1,1,1,NA,0
"70001",1,1,2,4,8521,1,1,1,NA,0
"70001",1,1,2,5,8533,1,1,1,NA,0
"70001",1,1,1,3,8541,1,1,1,NA,0
"70001",1,1,2,2,8547,1,1,1,NA,0
"70001",1,1,1,4,8550,1,1,1,NA,0
"70001",1,1,1,4,8557,1,1,1,NA,0
"70001",1,1,2,4,8561,1,1,1,NA,0
"70001",2,1,1,3,8570,1,1,1,NA,0
"70001",2,1,1,6,8578,1,1,1,NA,0
"70001",1,1,2,4,8586,1,1,1,NA,0
"70001",1,1,2,3,8600,1,1,1,NA,0
"70001",1,1,2,4,8602,1,1,1,NA,0
"70001",2,1,1,3,8610,1,1,1,NA,0
"70001",1,1,2,7,8618,1,1,1,NA,0
"70001",2,1,1,6,8622,1,1,1,NA,0
"70001",2,1,1,6,8642,1,1,1,NA,0
"70001",1,1,2,1,8654,1,1,1,NA,0
"70001",1,1,1,5,8658,1,1,1,NA,0
"70001",1,1,1,4,8660,1,1,1,NA,0
"70001",1,1,2,4,8662,1,1,1,NA,0
"70001",1,1,1,6,8672,1,1,1,NA,0
"70001",1,1,2,4,8673,1,1,1,NA,0
"70001",1,1,2,4,8675,1,1,1,NA,0
"70001",2,1,1,4,8693,1,1,1,NA,0
"70001",3,1,2,3,8699,1,1,1,NA,0
"70001",1,1,2,3,8718,1,1,1,NA,0
"70001",1,1,1,7,8855,1,1,1,NA,0
"70001",1,1,1,3,8913,1,1,1,NA,0
"70001",1,1,1,6,8927,1,1,1,NA,0
"70001",2,1,1,4,8955,1,1,1,NA,0
"70001",2,1,1,1,8970,1,1,1,NA,0
"70001",2,1,1,4,8984,1,1,1,NA,0
"70001",1,1,1,2,8995,1,1,1,NA,0
"70001",2,1,1,4,9020,1,1,1,NA,0
"70001",1,1,1,5,9039,1,1,1,NA,0
"70001",1,1,1,5,9059,1,1,1,NA,0
"70001",1,1,2,4,9079,1,1,1,NA,0
"70001",1,1,1,2,9090,1,1,1,NA,0
"70001",1,1,1,3,9113,1,1,1,NA,0
"70001",1,1,1,3,9120,1,1,1,NA,0
"70001",1,1,1,7,9134,1,1,1,NA,0
"70001",2,1,1,11,9145,1,1,1,NA,0
"70001",1,1,1,6,9155,1,1,1,NA,0
"70001",1,1,2,2,9233,1,1,1,NA,0
"70001",1,1,1,10,9236,1,1,1,NA,0
"70708",1,1,2,2,9239,1,1,1,NA,0
"70001",2,1,1,5,9240,1,1,1,NA,0
"70708",1,1,1,7,9241,1,1,1,NA,0
"70001",2,1,1,5,9251,1,1,1,NA,0
"70708",1,1,2,5,9259,1,1,1,NA,0
"70001",2,1,2,4,9263,1,1,1,NA,0
"70001",1,1,1,4,9267,1,1,1,NA,0
"70001",2,1,1,3,9278,1,1,1,NA,0
"70001",2,1,2,2,9286,1,1,1,NA,0
"70001",1,1,2,5,9299,1,1,1,NA,0
"70001",1,1,2,3,9305,1,1,1,NA,0
"70001",1,1,2,5,9309,1,1,1,NA,0
"70001",1,1,1,6,9325,1,1,1,NA,0
"70001",2,1,1,1,9333,1,1,1,NA,0
"70001",1,1,2,6,9337,1,1,1,NA,0
"70001",1,1,1,6,9349,1,1,1,NA,0
"70001",2,1,1,3,9353,1,1,1,NA,0
"70001",1,1,2,6,9362,1,1,1,NA,0
"70001",1,1,1,3,9365,1,1,1,NA,0
"70001",2,1,1,5,9366,1,1,1,NA,0
"70001",1,1,1,5,9380,1,1,1,NA,0
"70001",1,1,1,5,9399,1,1,1,NA,0
"70001",1,1,1,5,9402,1,1,1,NA,0
"70001",2,1,1,2,9414,1,1,1,NA,0
"70001",1,1,1,7,9425,1,1,1,NA,0
"70001",2,1,1,4,9426,1,1,1,NA,0
"70001",2,1,1,3,9427,1,1,1,NA,0
"70001",1,1,1,2,9447,1,1,1,NA,0
"70001",1,1,1,5,9465,1,1,1,NA,0
"70001",2,1,1,4,9468,1,1,1,NA,0
"70001",2,1,2,5,9474,1,1,1,NA,0
"70001",1,1,1,4,9490,1,1,1,NA,0
"70001",1,1,1,4,9494,1,1,1,NA,0
"70001",2,1,1,4,9512,1,1,1,NA,0
"70001",1,1,2,3,9514,1,1,1,NA,0
"70001",2,1,1,4,9526,1,1,1,NA,0
"70001",1,1,2,3,9530,1,1,1,NA,0
"70001",2,1,1,3,9545,1,1,1,NA,0
"70001",2,1,1,2,9566,1,1,1,NA,0
"70001",2,1,1,2,9575,1,1,1,NA,0
